Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
858	555.5774	551.4236	4.153776	9.520662	0.01280138	-0.01029015	0.01279847	0.9832936	0.8778433	1	0.01810183	54.14629	0.264714	0.0127949	-16.19624
859	553.2735	551.4308	1.842696	9.931711	0.01253099	-0.01217018	0.01404865	0.9817854	0.875214	1	0.01876399	55.31463	-0.819375	0.01404399	43.49697
860	555.5863	551.0809	4.505423	6.600617	0.01538969	-0.04504425	0.0115074	0.9926959	0.8983652	1	0.01881995	45.03972	0.2563202	0.01150678	-41.00305
861	556.7912	552.4296	4.361586	8.077256	0.01390656	-0.03584164	0.01224826	0.9882656	0.8875354	1	0.01845704	49.84317	-0.2897252	0.01224658	21.34615
862	555.6898	552.1245	3.565249	8.023881	0.01395299	-0.04838373	0.01246065	0.9884385	0.8879092	1	0.01864743	49.67732	0.4919091	0.01245898	-46.24008
863	556.6199	551.9226	4.697378	7.231482	0.014701	-0.04085683	0.01191109	0.9908972	0.8936071	1	0.01871389	47.14967	-0.03866904	0.0119101	-0.279011
864	552.9531	548.058	4.895107	5.928286	0.01624077	-0.02561741	0.01031774	0.9944356	0.9036891	1	0.01830672	42.67946	-0.2670312	0.01031742	43.11816
865	555.9452	551.3937	4.551535	7.588495	0.01434962	-0.04855563	0.01165432	0.9898152	0.8910042	1	0.01828853	48.3042	-0.2655123	0.01165311	21.03646
866	555.6626	552.207	3.455676	10.50241	0.01218176	-0.04830458	0.01409475	0.9796343	0.8716473	1	0.018531	56.90039	0.3982916	0.0140889	-21.5305
867	556.3378	552.7122	3.625673	10.152	0.01239277	-0.040499	0.01348075	0.9809626	0.8738261	1	0.01827916	55.93156	0.3982916	0.01347586	-22.65058
868	555.5449	552.124	3.420938	9.625031	0.01273112	-0.02918989	0.01234767	0.9829141	0.8771707	1	0.01773131	54.44512	-0.5932303	0.01234406	32.41878
869	553.4122	549.1034	4.308797	9.403429	0.01288167	-0.07889018	0.01317813	0.9837169	0.878603	1	0.01842587	53.8088	-0.03851262	0.01317464	-2.51823
870	555.9208	551.7009	4.219849	8.475573	0.01357391	-0.05481896	0.01317266	0.9869491	0.884783	1	0.01891055	51.06468	0.1640131	0.01317042	-16.60359
871	556.0661	551.5608	4.505292	7.533511	0.01440212	-0.02032001	0.01259404	0.9899847	0.8914011	1	0.01904631	48.12813	-0.09497987	0.01259278	7.359578
872	552.2359	551.9243	0.3116446	11.20157	0.01179012	-0.05161656	0.01441347	0.9769182	0.8673993	1	0.01843565	58.79051	0.9819611	0.01440579	-43.79698
873	555.4777	551.6118	3.865832	14.40134	0.01036922	-0.02881405	0.01455552	0.9636485	0.849348	1	0.01737409	66.84661	-0.2247287	0.01453629	5.164727
874	553.9415	551.2817	2.6598	10.02066	0.01247464	-0.01293227	0.01428244	0.9814543	0.8746519	1	0.01887688	55.56449	0.5946518	0.01427753	-32.16686
875	554.6019	551.3237	3.278162	13.36226	0.01077594	-0.03939615	0.01567121	0.9680802	0.8549902	1	0.01837781	64.32358	-0.3688216	0.01565524	9.951599
876	554.0703	550.409	3.661302	13.36226	0.01077594	-0.05756961	0.01346671	0.9680802	0.8549902	1	0.01703623	64.32358	0.3835722	0.01345299	-13.43676
877	556.7597	552.1363	4.623394	7.566538	0.01437052	-0.03647348	0.01196009	0.989883	0.8911626	1	0.01854037	48.23396	0.1056255	0.01195886	-13.93993
878	556.3863	552.0492	4.33707	7.312823	0.0146187	-0.03125869	0.01215451	0.9906546	0.8930087	1	0.01885116	47.4151	-0.3144307	0.01215345	29.98616
879	556.945	552.5094	4.4356	8.621179	0.01345803	-0.03161117	0.01239705	0.9864566	0.8837925	1	0.0182669	51.50436	0.168872	0.01239477	-14.63419
880	555.9538	552.3987	3.55506	9.685203	0.01269112	-0.04896956	0.01298331	0.9826942	0.8767845	1	0.01815338	54.61672	-0.5116197	0.01297942	26.22224
881	556.5947	552.7007	3.893979	9.685203	0.01269112	-0.02880575	0.01321733	0.9826942	0.8767845	1	0.01831626	54.61672	0.3301815	0.01321337	-20.4136
882	554.6009	549.9109	4.690061	10.0443	0.01245979	-0.05169507	0.01173871	0.9813661	0.8745029	1	0.01710332	55.63072	-0.1397491	0.01173463	4.585722
883	555.3784	551.3917	3.986631	9.500367	0.01281517	-0.01545929	0.01407416	0.9833671	0.8779745	1	0.01899278	54.088	0.1694668	0.01407026	-10.9486
884	556.1994	551.516	4.683386	8.075081	0.01390845	-0.02913407	0.01160307	0.9882727	0.8875506	1	0.01796556	49.83642	-0.1923708	0.01160148	13.72699
885	555.7443	551.3898	4.354427	7.802858	0.01415023	-0.01794272	0.01295574	0.9891449	0.8894699	1	0.0191482	48.98486	0.1125334	0.01295422	-11.90729
886	553.6183	550.0447	3.573613	10.08687	0.01243318	-0.007674473	0.01484671	0.9812069	0.874235	1	0.01921415	55.74981	0.2789467	0.01484147	-14.97244
887	555.6695	551.4715	4.197973	7.868169	0.01409109	-0.02644738	0.01343839	0.9889378	0.8890065	1	0.01946081	49.19044	-0.193671	0.01343675	14.92295
888	555.0744	551.5888	3.485603	9.528784	0.01279587	-0.01205267	0.01359243	0.9832641	0.8777908	1	0.01865084	54.1696	0.431859	0.01358862	-26.09267
889	554.5693	549.8082	4.76113	8.341654	0.01368312	-0.02594397	0.01108522	0.9873969	0.8857013	1	0.01741726	50.6571	0.1788932	0.01108346	-16.07397
890	554.0433	549.3402	4.703051	7.036902	0.01490357	-0.02221848	0.01079024	0.991468	0.8950522	1	0.01793394	46.50879	0.2525679	0.01078945	-31.95385
891	553.0105	548.129	4.881481	4.827145	0.01800011	-0.02983713	0.0109506	0.9968291	0.9131008	1	0.01985508	38.50794	0.1051467	0.01095049	-42.46421
892	555.3621	550.5439	4.818226	7.220743	0.01471197	-0.0413862	0.01103825	0.9909291	0.8936864	1	0.0180219	47.11452	0.1416326	0.01103734	-20.03476
893	556.1277	551.9167	4.21106	8.976621	0.01318694	-0.01636394	0.01316099	0.9852307	0.8814077	1	0.01863079	52.56315	0.1826026	0.01315812	-13.28904
894	556.2707	551.8306	4.440091	8.622004	0.01345738	-0.05550612	0.01276562	0.9864538	0.8837869	1	0.01853601	51.50684	0.04790473	0.01276328	-7.586052
895	552.3072	547.6772	4.630016	5.03776	0.01761955	-0.02096727	0.01193759	0.9964189	0.9112241	1	0.02051024	39.33967	0.1022906	0.01193744	-34.3168
896	555.0589	551.1168	3.942088	6.35923	0.01567976	-0.04282643	0.0119083	0.9933426	0.9002445	1	0.01932455	44.2065	-0.4817366	0.01190777	65.4469
897	554.0469	550.7719	3.275021	8.288599	0.01372711	-0.04027122	0.011306	0.9875728	0.8860671	1	0.0176181	50.49477	0.6309588	0.01130425	-53.38211
898	556.2259	552.3587	3.867178	11.69588	0.0115342	-0.03074173	0.01350274	0.9749506	0.86447	1	0.01764898	60.09497	0.3115982	0.01349427	-13.35499
899	556.5753	552.4479	4.127435	9.357896	0.01291325	-0.03496306	0.01244656	0.9838804	0.8788993	1	0.01792906	53.67719	-0.372527	0.01244332	20.56873
900	552.6666	550.1808	2.48574	11.65368	0.01155542	-0.006240852	0.01538604	0.97512	0.8647178	1	0.01885694	59.98459	-0.62074	0.01537651	24.07776
901	555.5624	551.6296	3.932763	11.87631	0.01144468	-0.05387483	0.01473631	0.9742235	0.863415	1	0.01836586	60.565	-0.07145702	0.01472652	0.6106448
902	555.3273	551.322	4.005228	13.7333	0.01062561	-0.01086462	0.01452341	0.9665089	0.8529537	1	0.01756816	65.23365	-0.06265037	0.01450712	1.483603
903	553.4194	551.4192	2.000203	10.46158	0.01220582	-0.007355641	0.01348576	0.9797902	0.8718994	1	0.01814413	56.78827	-0.8176188	0.01348025	39.27503
904	556.3711	551.8342	4.536923	9.135715	0.01307069	-0.02056682	0.01227819	0.9846716	0.8803549	1	0.0179156	53.03065	-0.1658983	0.01227531	9.315271
905	556.3868	552.377	4.009822	11.11667	0.01183575	-0.04176533	0.01427556	0.9772524	0.8679085	1	0.0183827	58.56388	-0.1597421	0.01426817	5.026598
906	554.2398	550.3552	3.884554	16.99348	0.009516376	-0.03399395	0.01501838	0.9522564	0.8360042	1	0.01690684	72.8373	0.002922999	0.01498415	-0.7703099
907	555.5816	551.6016	3.979992	12.01001	0.01137962	-0.01232067	0.01461627	0.9736818	0.862638	1	0.01823884	60.91127	-0.05825399	0.01460615	1.687055
908	554.0209	551.9969	2.024086	12.21981	0.01127963	-0.04026357	0.0134598	0.9728271	0.8614267	1	0.01742536	61.45121	0.7615582	0.01344986	-28.74657
909	556.2896	552.5705	3.719035	8.990717	0.01317652	-0.02701747	0.01303763	0.9851814	0.8813141	1	0.01853594	52.60473	0.4070448	0.01303477	-28.88473
910	556.6548	552.0774	4.577394	9.494254	0.01281934	-0.03832982	0.01222976	0.9833892	0.878014	1	0.01770748	54.07043	-0.1331982	0.01222639	5.578043
911	555.4385	550.9843	4.454248	6.26131	0.01580215	-0.03001349	0.01199055	0.9935981	0.9010168	1	0.01946671	43.8641	0.221514	0.01199005	-39.06786
912	556.2142	551.8455	4.368763	9.736204	0.0126575	-0.05420187	0.01266559	0.9825073	0.876458	1	0.01790613	54.76179	-0.2094471	0.01266172	8.665383
913	555.1424	551.0202	4.122162	10.75821	0.01203415	-0.06638245	0.01343262	0.9786503	0.8700783	1	0.01798056	57.59833	0.1733251	0.0134265	-11.05434
914	557.0177	552.4441	4.573616	8.822148	0.01330277	-0.02939449	0.01240035	0.9857675	0.8824384	1	0.01816364	52.10548	-0.05030018	0.01239783	1.418573
915	556.0068	552.012	3.99479	13.25455	0.01082072	-0.02494046	0.01459665	0.9685339	0.8555861	1	0.01777337	64.05739	-0.01397313	0.0145822	-0.362517
916	553.1653	552.7126	0.4526294	9.547612	0.01278313	-0.03847572	0.01340464	0.9831958	0.8776693	1	0.01851233	54.2236	1.000503	0.01340086	-60.82804
917	556.4139	552.2634	4.15046	12.51092	0.01114496	-0.03003965	0.01401409	0.9716318	0.8597615	1	0.01767407	62.19378	-0.02813233	0.01400281	-0.09536675
918	555.2896	551.0736	4.216046	8.928481	0.01322272	-0.0507148	0.01178405	0.9853987	0.881728	1	0.01765317	52.42092	0.3460462	0.01178154	-26.82687
919	556.4937	552.0446	4.449056	8.574278	0.01349504	-0.04074841	0.01196915	0.9866159	0.8841107	1	0.01797354	51.36312	0.2266954	0.011967	-19.75552
920	555.4234	551.7178	3.705666	14.38145	0.0103766	-0.03091346	0.01480567	0.9637342	0.8494542	1	0.01752898	66.79904	0.2266954	0.01478619	-6.876667
921	556.3093	551.9182	4.391103	9.690266	0.01268777	-0.01858497	0.01259479	0.9826757	0.876752	1	0.01787734	54.63114	0.1633832	0.01259101	-10.34025
922	555.2721	550.5732	4.698941	8.122467	0.01386759	-0.0553097	0.0115553	0.9881185	0.8872198	1	0.01790219	49.98324	0.1194502	0.01155367	-14.58916
923	555.6849	551.5507	4.13423	12.50656	0.01114694	-0.05680615	0.01399441	0.9716498	0.8597863	1	0.01766323	62.18272	-0.04852842	0.01398317	-0.3405093
924	555.4158	550.6039	4.811885	8.750794	0.01335729	-0.02733378	0.01141791	0.9860134	0.8829175	1	0.01746495	51.8928	0.04618072	0.01141567	-5.209895
925	552.1216	548.9133	3.208366	7.335669	0.01459583	-0.00858351	0.0135724	0.990586	0.8928412	1	0.0199048	47.48939	-0.5626574	0.0135712	58.29373
926	555.4367	551.8818	3.554929	10.90637	0.01195099	-0.03668861	0.01476037	0.9780751	0.8691774	1	0.01878302	57.99916	0.3003372	0.01475327	-15.0715
927	556.9438	552.6712	4.272592	9.338241	0.01292696	-0.03218734	0.01337797	0.9839509	0.8790274	1	0.01859766	53.62028	0.08231257	0.01337453	-7.052034
928	555.7487	552.2834	3.465223	8.274252	0.01373907	-0.0469008	0.01282265	0.9876203	0.8861662	1	0.01877079	50.45079	0.4934816	0.01282068	-43.15709
929	552.6661	548.4138	4.252237	8.29276	0.01372364	-0.009981319	0.01110739	0.9875591	0.8860384	1	0.01746046	50.50752	-0.4496822	0.01110567	34.89335
930	551.4496	549.4012	2.048426	11.4003	0.01168528	-0.07944588	0.01441123	0.9761316	0.8662146	1	0.01835207	59.31798	-0.7547687	0.01440302	27.53881
931	556.3819	552.1428	4.239081	7.861066	0.01409749	-0.0342832	0.01192674	0.9889604	0.8890568	1	0.01833778	49.16813	-0.381639	0.01192529	31.08275
932	556.8094	552.3244	4.485021	10.1974	0.01236483	-0.04177928	0.01272512	0.9807918	0.8735418	1	0.01773945	56.05795	-0.00671964	0.01272043	-1.831964
933	556.5676	552.3653	4.202359	10.1974	0.01236483	-0.02165759	0.01372479	0.9807918	0.8735418	1	0.01842307	56.05795	-0.1051393	0.01371973	4.241011
934	554.4394	550.8402	3.5992	9.114289	0.01308617	-0.06596276	0.01330103	0.9847472	0.8804962	1	0.01865795	52.96791	0.4119205	0.01329793	-30.919
935	553.0143	549.3188	3.695439	14.16926	0.01045631	0.01324667	0.01520363	0.9646465	0.850592	1	0.01783109	66.28986	-0.1938919	0.01518462	5.665181
936	553.5841	550.0931	3.490982	11.01659	0.01189018	-0.066958	0.01271993	0.9776448	0.8685109	1	0.01739208	58.29574	0.4874614	0.01271357	-24.31303
937	556.1504	552.4964	3.654059	10.51496	0.0121744	-0.02415744	0.01374935	0.9795863	0.8715699	1	0.018297	56.9348	0.3661959	0.01374362	-18.7559
938	556.7622	552.2995	4.46272	8.1383	0.01385402	-0.04530426	0.01279656	0.9880669	0.8871094	1	0.01882997	50.03221	-0.02963086	0.01279474	-1.343067
939	553.7849	551.3736	2.411257	8.034736	0.01394351	-0.04011594	0.01372811	0.9884034	0.8878331	1	0.0195662	49.71109	0.6764335	0.01372627	-61.11317
940	555.0592	551.0548	4.004326	11.55814	0.0116039	-0.0177524	0.01275897	0.9755025	0.8652804	1	0.01720778	59.734	-0.3889462	0.01275131	14.76339
941	556.7926	552.5883	4.20426	10.75104	0.01203822	-0.04302458	0.01372465	0.978678	0.870122	1	0.01817803	57.57888	-0.09324595	0.01371841	2.262134
942	552.5853	549.1606	3.424729	12.2727	0.01125482	-0.02904738	0.01658223	0.9726107	0.8611228	1	0.01931994	61.58672	-0.128436	0.01656979	3.500301
943	554.4968	550.8131	3.683688	12.02473	0.01137252	-0.03491886	0.01574349	0.9736221	0.8625527	1	0.01892317	60.94928	-0.04502903	0.01573253	0.3382522
944	556.4509	552.1553	4.295635	7.614094	0.01432538	-0.03027226	0.01263517	0.9897359	0.8908199	1	0.01902648	48.38597	-0.2707485	0.01263384	23.1582
945	554.4223	550.7649	3.657425	9.531668	0.01279392	-0.04236807	0.01482876	0.9832537	0.8777722	1	0.01947911	54.17787	-0.2970511	0.0148246	14.91122
946	553.5365	549.8739	3.662561	10.56807	0.01214338	-0.04976793	0.01555653	0.9793828	0.8712429	1	0.01943753	57.08026	0.1012777	0.01554992	-7.224925
947	551.2783	547.7392	3.53907	15.95034	0.009835609	0.02633133	0.01530268	0.9568879	0.8412601	1	0.01734999	70.47324	-0.2649494	0.01527424	6.491411
948	555.3851	551.2037	4.18136	12.93542	0.01095655	-0.00956096	0.01386487	0.9698708	0.8573646	1	0.0174305	63.26328	0.0001087232	0.01385229	-0.3208318
949	554.3536	550.0601	4.293575	6.734932	0.01523504	-0.02113045	0.01308465	0.9923257	0.8973341	1	0.01996723	45.4969	-0.1907544	0.01308388	21.91216
950	552.6099	548.2517	4.358205	8.951687	0.01320544	-0.07933817	0.01230739	0.9853178	0.8815735	1	0.01802911	52.48953	-0.2492775	0.01230474	11.32521
951	553.5959	550.589	3.00693	9.015887	0.01315797	-0.06742965	0.01334479	0.9850933	0.881147	1	0.01873981	52.67889	0.5653903	0.01334182	-41.88663
952	555.7324	551.712	4.020402	9.375759	0.01290084	-0.04919795	0.01407173	0.9838163	0.878783	1	0.01905451	53.72886	-0.1926702	0.01406805	8.672574
953	555.2745	551.1549	4.119648	8.909371	0.013237	-0.03629113	0.01159917	0.9854652	0.8818554	1	0.0175236	52.36437	0.399173	0.01159672	-29.56086
954	554.9344	551.3991	3.535296	14.95614	0.01016899	-0.03106146	0.01560966	0.9612458	0.8464093	1	0.01781765	68.16286	-0.2559624	0.01558621	5.547302
955	554.0685	550.1738	3.894648	11.3694	0.01170141	0.004965422	0.01379024	0.9762543	0.8663982	1	0.0179647	59.23623	-0.3095002	0.01378247	12.93356
956	551.663	548.2919	3.371111	17.93481	0.009251382	-0.08030427	0.01639473	0.948036	0.8313779	1	0.01741688	74.92363	0.1275412	0.01635046	-3.872257
957	553.4666	549.3076	4.158997	15.25613	0.01006512	-0.01066931	0.01372274	0.9599375	0.8448403	1	0.01662053	68.86629	0.1087181	0.01370072	-2.871309
958	556.24	552.0874	4.152638	12.36835	0.01121034	-0.02072589	0.01400069	0.9722185	0.8605748	1	0.01771737	61.83106	-0.01597552	0.01398989	-0.1869659
959	554.8318	549.9746	4.857202	6.404589	0.01562401	-0.0503792	0.01108451	0.9932229	0.8998887	1	0.01861099	44.36424	0.08336328	0.011084	-19.65125
960	556.4484	551.9619	4.486465	7.104099	0.01483268	-0.0381886	0.01210215	0.9912724	0.894551	1	0.01894768	46.73107	0.1840384	0.01210123	-25.27856
961	556.3458	551.9008	4.444969	9.255143	0.01298537	-0.01596968	0.0127348	0.9842478	0.8795704	1	0.01818604	53.37909	-0.1318508	0.01273164	7.22464
962	555.3595	551.5986	3.76088	10.23084	0.01234437	-0.02406932	0.01459514	0.9806658	0.8733329	1	0.01898251	56.15087	0.2243519	0.01458968	-12.62443
963	556.8722	552.6062	4.266059	10.04148	0.01246156	-0.04418819	0.01352709	0.9813766	0.8745207	1	0.0183613	55.62281	-0.06509339	0.01352239	1.057432
964	554.0775	550.2681	3.809414	11.23281	0.01177346	-0.001377608	0.01485546	0.976795	0.8672125	1	0.01870295	58.8737	-0.1916866	0.01484746	8.009508
965	554.1115	550.2543	3.857181	10.91824	0.0119444	-0.07329227	0.01399551	0.9780289	0.8691055	1	0.01828486	58.03115	-0.2878252	0.01398876	9.476492
966	556.953	552.5177	4.435314	9.470637	0.01283546	-0.03735632	0.01255687	0.9834746	0.8781669	1	0.01795401	54.00252	-0.1905677	0.01255344	9.08068
967	556.2286	552.4856	3.742954	8.464195	0.01358309	-0.02795273	0.01281097	0.9869874	0.8848608	1	0.01865543	51.03017	0.4181544	0.0128088	-33.86442
968	555.6054	551.2287	4.376709	7.19332	0.01474008	-0.02622407	0.01300864	0.9910102	0.893889	1	0.01958308	47.02464	0.07229243	0.01300759	-10.88644
969	554.1656	549.3158	4.849782	5.44833	0.01694202	-0.02780216	0.01099734	0.995553	0.9076745	1	0.01930374	40.9129	-0.1798042	0.01099713	34.00066
970	554.4205	549.4076	5.012963	6.489579	0.01552112	-0.03674501	0.0105782	0.9929964	0.8992254	1	0.01812101	44.65832	0.05802372	0.01057768	-13.47333
971	556.572	552.557	4.015012	10.72804	0.01205129	-0.03674501	0.01405129	0.9787669	0.8702624	1	0.01840305	57.51641	-0.2095283	0.01404495	7.927934
972	556.6065	552.2877	4.318881	9.736745	0.01265714	-0.0192441	0.01329904	0.9825053	0.8764546	1	0.01834818	54.76332	-0.09758972	0.01329497	4.38065
973	556.6847	552.4979	4.186719	8.712475	0.01338684	-0.03780905	0.01329752	0.9861449	0.8831755	1	0.01886859	51.77825	-0.2288197	0.01329497	13.55751
974	556.3951	552.5639	3.83116	9.051726	0.01313168	-0.03780905	0.01341935	0.9849675	0.8809096	1	0.01877331	52.78433	-0.3867382	0.01341632	22.82496
975	552.1156	548.2667	3.848831	8.744271	0.01336231	-0.01288565	0.01510053	0.9860358	0.8829614	1	0.0200887	51.87332	-0.009640139	0.01509758	-0.2420569
976	555.735	551.652	4.082919	13.53239	0.01070627	-0.01857492	0.01425975	0.9673614	0.8540533	1	0.01747391	64.74219	-0.005854635	0.01424456	-0.3955853
977	555.4667	552.5874	2.879283	9.641546	0.0127201	-0.02579514	0.01303326	0.9828538	0.8770646	1	0.01820903	54.49227	-0.6745989	0.01302942	37.16496
978	555.5825	551.6749	3.907584	12.35035	0.01121867	-0.011912	0.01440042	0.9722924	0.8606778	1	0.01797518	61.78515	0.1644327	0.01438937	-6.200049
979	554.784	551.1509	3.633134	9.593562	0.01275218	-0.04893141	0.01453921	0.9830288	0.8773731	1	0.01925651	54.35518	-0.3422774	0.01453502	16.94261
980	556.9655	552.6432	4.3223	10.77769	0.01202312	-0.03286181	0.01334889	0.9785749	0.8699595	1	0.01791622	57.65117	0.002711098	0.01334277	-1.657625
981	551.5514	547.6751	3.876268	17.42726	0.009391735	-0.05151566	0.01401361	0.9503158	0.8338593	1	0.01622419	73.80395	0.2443087	0.01397902	-5.709784
982	556.0693	552.3185	3.750842	9.715043	0.01267141	-0.04605952	0.01380125	0.9825849	0.8765934	1	0.01870194	54.70164	-0.37647	0.01379706	18.59617
983	556.1955	552.2309	3.964562	11.33877	0.01171745	-0.03563633	0.01457536	0.9763758	0.8665804	1	0.01848167	59.15512	-0.1215117	0.01456722	3.513547
984	556.0595	551.9603	4.099192	7.410292	0.01452187	-0.03078328	0.01270319	0.9903608	0.8922958	1	0.01920802	47.73128	-0.3560173	0.01270201	33.38464
985	553.1181	549.8208	3.297389	8.956138	0.01320213	-0.06780601	0.01207649	0.9853022	0.8815439	1	0.01785695	52.50268	-0.6299041	0.01207388	37.6139
986	555.5997	551.0136	4.586149	6.284309	0.01577315	-0.04286943	0.01173151	0.9935385	0.9008349	1	0.01923761	43.94476	0.179481	0.01173102	-34.23185
987	556.8829	552.3371	4.545794	8.42934	0.01361132	-0.03224677	0.01216131	0.9871043	0.8850993	1	0.01819514	50.92432	-0.1856769	0.01215929	11.71206
988	552.0898	548.8316	3.258186	5.898793	0.01628139	-0.04742234	0.0129289	0.9945073	0.9039293	1	0.0205183	42.57299	-0.5921175	0.01292851	98.57589
989	556.0919	551.7959	4.296053	8.000706	0.01397329	-0.04757158	0.01321742	0.9885133	0.8880719	1	0.0192193	49.60515	-0.1473417	0.01321567	8.53834
990	552.8648	548.7118	4.153024	8.886299	0.01325431	-0.07935903	0.01288064	0.9855453	0.8820093	1	0.01847831	52.296	-0.2801991	0.01287795	13.61428
991	552.653	550.9696	1.683415	7.083545	0.01485426	-0.02909244	0.01316861	0.9913324	0.8947041	1	0.01977928	46.66319	-0.8851715	0.01316762	97.88262
992	556.0473	551.7615	4.285727	6.90039	0.01505074	-0.0403743	0.01207168	0.99186	0.8960777	1	0.01906241	46.05402	-0.3456206	0.01207088	37.1541
993	556.4076	552.0632	4.344389	8.423258	0.01361626	-0.04927615	0.01316297	0.9871246	0.8851409	1	0.01893306	50.90583	-0.09679169	0.01316078	3.593628
994	555.4443	551.537	3.90723	13.27381	0.01081267	-0.05240266	0.014157	0.9684528	0.8554794	1	0.01749715	64.10506	-0.2563588	0.01414291	6.208757
995	555.6196	551.5231	4.096529	8.506756	0.01354884	-0.05099925	0.01364981	0.9868441	0.8845702	1	0.01923222	51.15914	-0.2187382	0.01364744	12.53139
996	555.1977	550.818	4.379628	12.79416	0.01101824	-0.02083163	0.01310649	0.9704591	0.8581583	1	0.01699473	62.90907	-0.08630298	0.01309505	2.129993
997	555.7667	551.8278	3.938931	8.354968	0.01367215	-0.01913517	0.01309714	0.9873526	0.8856097	1	0.01892438	50.69776	0.3240546	0.01309505	-26.81107
998	555.4778	551.2746	4.203249	7.63488	0.01430577	-0.05631347	0.0125235	0.9896714	0.8906704	1	0.01892925	48.45226	0.2685957	0.01252216	-31.1887
999	555.0057	550.7629	4.242791	13.50522	0.01071731	-0.0535436	0.01361027	0.9674764	0.8542026	1	0.01708014	64.67547	-0.04651492	0.01359588	-0.262625
1000	556.6432	551.9997	4.643481	7.708564	0.01423693	-0.04309327	0.01191411	0.9894416	0.8901423	1	0.01841849	48.68657	-0.1472718	0.01191278	9.719606
1001	555.6434	550.7555	4.88782	7.824136	0.01413089	-0.03765239	0.01118147	0.9890776	0.8893187	1	0.01777662	49.05193	-0.01269405	0.01118014	-2.297748
1002	555.9922	551.8077	4.184508	8.094705	0.01389148	-0.05341324	0.0125854	0.9882089	0.8874135	1	0.01869919	49.89727	-0.3259904	0.01258365	22.79126
1003	555.9518	551.9559	3.995856	9.046917	0.0131352	-0.05379743	0.01336332	0.9849844	0.8809414	1	0.01873659	52.77019	0.2635528	0.01336031	-20.87119
1004	554.645	550.7269	3.918098	11.8517	0.01145677	-0.06653779	0.01350613	0.9743229	0.8635585	1	0.01759185	60.50108	-0.3288837	0.01349722	9.888253
1005	555.7154	552.3284	3.386963	8.031715	0.01394615	-0.02783197	0.01246881	0.9884132	0.8878543	1	0.01864896	49.7017	-0.5933319	0.01246714	48.21205
1006	554.7439	551.2038	3.540062	10.20309	0.01236135	-0.06323363	0.01394983	0.9807704	0.8735063	1	0.01857087	56.07375	0.3766915	0.01394467	-22.50081
1007	554.1619	550.6011	3.560864	8.606013	0.01346996	-0.01794069	0.01160504	0.9865082	0.8838953	1	0.0176816	51.45873	0.5510633	0.01160292	-41.62302
1008	555.5514	550.8984	4.653026	7.468925	0.01446452	-0.05702714	0.01191107	0.9901824	0.8918692	1	0.01856275	47.92051	-0.1164204	0.01190992	5.933276
1009	555.7879	551.3317	4.456209	7.71958	0.01422672	-0.05567971	0.0127417	0.9894071	0.8900635	1	0.01904062	48.72151	-0.07835908	0.01274028	2.062636
1010	555.3664	551.9627	3.403692	12.43454	0.01117985	-0.04962931	0.01451896	0.9719464	0.8601967	1	0.01801776	61.99969	0.3782954	0.01450754	-14.87553
1011	555.9751	552.0568	3.918281	9.617158	0.01273638	-0.04962931	0.01387053	0.9829428	0.8772213	1	0.01879682	54.42263	-0.2919275	0.01386649	13.91311
1012	555.298	552.0066	3.291404	12.17616	0.01130023	-0.04962931	0.01447907	0.9730054	0.8616779	1	0.0180896	61.33921	0.4178072	0.01446852	-16.89811
1013	556.3471	552.3414	4.005705	9.110072	0.01308922	-0.03683107	0.01370486	0.9847621	0.880524	1	0.01894128	52.95556	0.21918	0.01370168	-16.58177
1014	556.98	552.6234	4.356586	8.842172	0.01328759	-0.04116139	0.01266404	0.9856983	0.8823043	1	0.01834527	52.16502	0.1721807	0.01266145	-14.74507
1015	555.6706	552.1555	3.515039	9.41351	0.01287471	-0.01788312	0.01302903	0.9836806	0.8785375	1	0.01831639	53.8379	0.4674499	0.01302556	-29.27217
1016	556.6616	552.4433	4.21832	8.769871	0.01334265	-0.04552326	0.01311696	0.9859478	0.8827892	1	0.01870909	51.94975	0.1820969	0.01311437	-16.01611
1017	556.3177	552.133	4.1847	7.623552	0.01431645	-0.02916313	0.01214358	0.9897066	0.8907519	1	0.01864687	48.41614	0.3266887	0.01214229	-34.24418
1018	554.9979	551.6398	3.35804	8.101222	0.01388586	-0.04296523	0.01356413	0.9881877	0.887368	1	0.01940875	49.91747	-0.5243524	0.01356224	40.2288
1019	553.2818	552.4257	0.856109	7.879288	0.0140811	-0.03613578	0.01237905	0.9889024	0.8889278	1	0.0186714	49.22536	-1.037092	0.01237752	89.15833
1020	556.1244	552.575	3.549319	10.10266	0.01242335	-0.04336273	0.01304193	0.9811477	0.8741358	1	0.01800136	55.79392	-0.5103395	0.0130373	24.25999
1021	554.5759	551.9475	2.628413	7.546037	0.01439011	-0.04633761	0.01260132	0.9899461	0.8913106	1	0.01904386	48.16829	-0.7457518	0.01260004	68.82102
1022	554.8234	550.2991	4.52432	6.833318	0.01512465	-0.05749026	0.0125067	0.9920501	0.8965852	1	0.01945042	45.82897	-0.0222706	0.01250591	-4.452466
1023	553.8249	550.858	2.966881	9.641278	0.01272028	-0.02950834	0.01484266	0.9828548	0.8770663	1	0.01943208	54.49151	0.4851257	0.0148383	-29.53109
