Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
751	358.5744	354.7227	3.851764	9.060741	0.0131251	-0.02050163	0.01467777	0.9849358	0.88085	1	0.01962892	52.81082	0.01467444	-1.360955
752	358.4763	355.2557	3.220636	14.28482	0.01041269	-0.06839686	0.01692615	0.9641501	0.8499714	1	0.01877481	66.56756	0.0169044	-1.907869
753	359.3197	355.6762	3.643497	10.63079	0.01210703	-0.05796314	0.01540282	0.9791419	0.8708577	1	0.0193123	57.25162	0.01539612	-2.778926
754	359.2005	355.5932	3.607238	10.63079	0.01210703	-0.06110597	0.01552128	0.9791419	0.8708577	1	0.01938642	57.25162	0.01551452	-2.929602
755	357.4756	354.7168	2.758885	17.45905	0.009382774	-0.001029404	0.01870739	0.9501733	0.833703	1	0.01873644	73.87444	0.01866094	-0.02065966
756	356.9163	354.4651	2.45121	17.67148	0.009323486	-0.0007030001	0.0198746	0.94922	0.8326616	1	0.019251	74.34421	0.01982335	-0.01384403
757	357.044	354.6959	2.34809	16.23484	0.009745642	-0.02495219	0.02033794	0.9556301	0.8398124	1	0.01991011	71.12381	0.0202979	-0.5623677
758	359.1526	356.1114	3.041111	13.20947	0.01083962	-0.03852688	0.01769659	0.9687233	0.8558361	1	0.01958695	63.94573	0.01767928	-1.231809
759	359.1522	355.6474	3.504807	9.08361	0.01310843	-0.04877531	0.01593904	0.9848554	0.8806988	1	0.02044191	52.87796	0.01593539	-3.220636
760	358.1716	354.3564	3.815137	10.39173	0.01224728	-0.01349263	0.01479994	0.9800563	0.8723318	1	0.01903991	56.59601	0.01479405	-0.6765366
761	359.1101	355.6211	3.489013	9.201268	0.01302366	-0.03523437	0.01602073	0.9844394	0.8799237	1	0.02042785	53.22216	0.01601685	-2.264328
762	357.2144	354.1931	3.021252	9.347515	0.01292049	-0.04775295	0.01773237	0.9839177	0.8789669	1	0.02140612	53.64714	0.01772779	-2.969278
763	358.2355	354.8678	3.367777	11.91363	0.01142641	-0.006792975	0.01642693	0.9740725	0.8631977	1	0.01937528	60.66184	0.01641588	-0.2619991
764	358.3295	355.5035	2.825978	17.97886	0.009239468	-0.03071047	0.01854337	0.9478377	0.831164	1	0.01851113	75.02025	0.01849292	-0.5887486
765	359.2952	355.5811	3.71413	11.65597	0.01155427	-0.04399443	0.01519341	0.9751108	0.8647044	1	0.01873759	59.99058	0.015184	-1.767611
766	357.2248	353.6408	3.584078	11.82654	0.01146917	-0.08375056	0.01545634	0.9744245	0.8637053	1	0.01882931	60.43568	0.01544623	-3.27464
767	358.7083	355.0622	3.646013	9.148418	0.01306154	-0.06565056	0.01534808	0.9846267	0.8802713	1	0.02002346	53.06781	0.01534445	-4.270414
768	359.1631	355.696	3.467144	9.249623	0.01298928	-0.04029584	0.01609649	0.9842674	0.8796066	1	0.02044905	53.36303	0.01609251	-2.561301
769	358.6268	355.6468	2.980023	11.79528	0.01148463	-0.04068567	0.01791335	0.9745506	0.8638879	1	0.02028439	60.35432	0.01790175	-1.598688
770	356.4351	354.1769	2.258193	21.3169	0.008441048	0.0009617595	0.02064907	0.9326721	0.81553	1	0.01867082	82.11624	0.02055547	0.01428471
771	359.0381	355.61	3.428124	11.0797	0.01185577	-0.06433038	0.0161654	0.9773976	0.8681307	1	0.01957822	58.46496	0.01615714	-2.846169
772	357.8313	354.709	3.122313	12.04212	0.01136415	-0.07819177	0.01720773	0.9735514	0.862452	1	0.01977631	60.99418	0.0171957	-2.956364
773	356.1727	353.6275	2.54522	24.32943	0.00785774	-0.04690959	0.01966785	0.9188719	0.8022439	1	0.01758095	88.21203	0.0195384	-0.5782166
774	354.4444	353.0159	1.428516	25.80166	0.007607854	-0.0234145	0.02409378	0.9121259	0.7959829	1	0.0191469	91.10942	0.02390773	-0.2664552
775	356.5033	354.3524	2.150884	18.64382	0.009064489	-0.01569688	0.0211041	0.944837	0.8279604	1	0.01956006	76.46843	0.02103988	-0.2845548
776	359.4226	356.0123	3.410278	10.1759	0.01237804	-0.04033512	0.01631012	0.9808727	0.8736764	1	0.02009415	55.99813	0.01630416	-2.108776
777	359.4313	356.1739	3.257388	12.08951	0.01134144	-0.03375786	0.01689013	0.9733586	0.8621779	1	0.01957337	61.11635	0.01687815	-1.267121
778	359.43	356.0129	3.417094	12.25769	0.01126184	-0.02873466	0.0163003	0.9726721	0.861209	1	0.01916097	61.54829	0.01628813	-1.051478
779	359.0794	355.6952	3.384291	11.08272	0.01185413	-0.02169853	0.01640708	0.9773857	0.8681125	1	0.01972266	58.47305	0.01639869	-0.9595044
780	358.3958	354.5302	3.865618	12.08509	0.01134355	-0.03511188	0.01465103	0.9733766	0.8622034	1	0.01823155	61.10498	0.01464064	-1.318835
781	358.8775	355.596	3.281489	15.3033	0.01004905	-0.03751935	0.01681873	0.9597312	0.8445948	1	0.01838544	68.97639	0.01679146	-0.9317226
782	357.3594	354.655	2.704354	14.82297	0.01021606	-0.003775596	0.01890477	0.9618246	0.8471102	1	0.01965362	67.84877	0.01887722	-0.09890127
783	357.8241	355.0615	2.762642	19.50336	0.008850957	-0.02444825	0.01879306	0.9409404	0.8238885	1	0.01823933	78.31325	0.01872751	-0.4139589
784	359.366	356.0226	3.343388	12.20513	0.01128655	-0.05569412	0.01652503	0.9728871	0.8615111	1	0.01931375	61.41358	0.01651288	-2.054152
785	358.5165	355.1122	3.404292	14.79295	0.01022676	-0.02166512	0.01635456	0.9619549	0.8472686	1	0.01828957	67.7778	0.01633089	-0.5694588
786	359.4325	355.9181	3.51435	10.3589	0.01226692	-0.05515893	0.01588793	0.9801811	0.8725355	1	0.01974314	56.50541	0.01588169	-2.783149
787	359.34	355.9682	3.371769	13.49165	0.01072284	-0.03415803	0.01647513	0.9675338	0.8542772	1	0.01879682	64.64215	0.01645777	-1.052109
788	358.482	354.4684	4.013635	7.322602	0.0146089	-0.03415803	0.01408751	0.9906252	0.8929369	1	0.02028808	47.44691	0.01408627	-3.643618
789	359.5512	356.1941	3.357134	11.38426	0.01169364	-0.03655379	0.01651617	0.9761953	0.8663098	1	0.01965371	59.27557	0.01650681	-1.53557
790	358.7269	354.7785	3.948489	7.816283	0.01413802	-0.055575	0.01428192	0.9891024	0.8893745	1	0.02009567	49.02719	0.01428022	-5.099767
791	357.9398	355.0296	2.910214	11.34802	0.0117126	-0.03014093	0.01817806	0.9763391	0.8665253	1	0.02063552	59.17962	0.01816789	-1.273872
792	358.5585	354.7302	3.828308	11.8316	0.01146667	-0.05341268	0.01474859	0.9744041	0.8636757	1	0.01839115	60.44884	0.01473892	-2.086765
793	358.7804	355.0842	3.696207	10.24973	0.01233286	-0.01804986	0.01524823	0.9805945	0.873215	1	0.01939351	56.20329	0.01524248	-0.9301406
794	357.9855	354.4898	3.495716	8.827795	0.01329848	-0.07008101	0.01587184	0.985748	0.8824006	1	0.02054611	52.12228	0.01586861	-4.917282
795	358.1338	355.3866	2.747227	13.2134	0.01083797	-0.0449381	0.01878689	0.9687068	0.8558143	1	0.02017978	63.95547	0.0187685	-1.436036
796	357.4047	354.3032	3.101527	9.500218	0.01281528	-0.06290352	0.01737355	0.9833676	0.8779755	1	0.02110198	54.08757	0.01736874	-3.781986
797	358.4064	354.7185	3.687903	10.87365	0.01196921	-0.07081352	0.01517018	0.9782025	0.8693759	1	0.0190565	57.91085	0.01516297	-3.248692
798	359.5708	355.863	3.707753	9.940973	0.01252509	-0.03628678	0.01521954	0.981751	0.8751554	1	0.01952568	55.34069	0.01521447	-1.988426
799	358.4009	355.2296	3.171355	11.06264	0.01186505	-0.0181368	0.01718729	0.9774645	0.8682334	1	0.02019544	58.41925	0.01717856	-0.8048092
800	357.5501	354.0198	3.530305	12.99659	0.01093014	-0.07860666	0.01570322	0.9696154	0.8570222	1	0.01852773	63.41613	0.01568873	-2.587055
801	355.7987	351.678	4.120746	11.39335	0.0116889	-0.01272999	0.01368016	0.9761592	0.8662559	1	0.01788329	59.2996	0.01367239	-0.5339583
802	358.6309	355.6483	2.982608	16.75245	0.009587607	-0.02968217	0.01794428	0.9533311	0.8372061	1	0.01854954	72.29616	0.0179052	-0.6360168
803	358.3325	355.26	3.072504	13.26208	0.01081757	-0.01004475	0.01754194	0.9685022	0.8555444	1	0.01948134	64.07604	0.01752454	-0.318903
804	356.9075	354.2498	2.657674	21.97609	0.008303969	-0.01706708	0.01920577	0.9296564	0.812563	1	0.01785968	83.47179	0.01911074	-0.2426246
805	359.5522	355.9837	3.568483	9.860137	0.01257688	-0.03723946	0.0157299	0.9820506	0.8756681	1	0.01989135	55.11282	0.01572483	-2.074691
806	357.7365	353.8244	3.912068	11.08059	0.01185529	-0.01515349	0.01445249	0.9773941	0.8681254	1	0.01851153	58.46735	0.0144451	-0.6703321
807	358.0908	354.7709	3.31995	14.88718	0.01019329	-0.06892108	0.0165594	0.9615457	0.8467719	1	0.01837361	68.00035	0.01653491	-1.792285
808	358.8054	355.1178	3.68756	12.76632	0.01103051	-0.04883179	0.0152848	0.9705748	0.8583151	1	0.01836296	62.83908	0.01527157	-1.659521
809	356.8198	354.3242	2.495586	16.80839	0.009570945	0.001597711	0.01968376	0.9530819	0.8369265	1	0.01941094	72.42202	0.01964043	0.03405321
810	359.2126	356.1252	3.087395	13.26823	0.01081501	-0.03377137	0.01752795	0.9684763	0.8555103	1	0.01947125	64.09125	0.01751053	-1.071302
811	359.1818	355.5672	3.614637	10.12341	0.01241046	-0.02410332	0.01555845	0.98107	0.8740055	1	0.01965134	55.85183	0.01555287	-1.273284
812	359.2978	356.1012	3.196547	13.14096	0.01086852	-0.05210503	0.01708721	0.969011	0.8562169	1	0.0192724	63.77568	0.0170708	-1.681402
813	359.1809	355.6539	3.526963	10.97992	0.01191031	-0.06201305	0.01581341	0.9777882	0.8687323	1	0.01940838	58.19723	0.01580561	-2.791895
814	359.2026	356.0658	3.136883	12.0231	0.01137331	-0.03655476	0.01733514	0.9736286	0.8625621	1	0.01985739	60.94509	0.01732309	-1.386154
815	359.3579	356.2008	3.157067	13.09497	0.01088804	-0.04521591	0.01725315	0.9692037	0.856473	1	0.01938314	63.66134	0.01723679	-1.468227
816	358.3902	355.5734	2.816827	13.9967	0.01052241	-0.0241459	0.01853942	0.9653856	0.8515229	1	0.01975243	65.87345	0.01851721	-0.697569
817	357.0197	354.3802	2.639589	21.72404	0.008355697	-0.05284592	0.01925266	0.93081	0.8136933	1	0.01793708	82.95504	0.01916049	-0.7637793
818	359.0824	355.2119	3.870456	8.251576	0.01375805	-0.0346954	0.01461647	0.9876951	0.886323	1	0.02005464	50.3812	0.01461426	-2.819649
819	357.3359	354.4022	2.933779	10.10342	0.01242287	-0.03766233	0.0180811	0.9811449	0.874131	1	0.02119524	55.79605	0.01807467	-1.997458
820	358.2598	355.0689	3.190896	16.74145	0.009590893	-0.05183954	0.01713463	0.9533801	0.8372611	1	0.01812933	72.27139	0.01709739	-1.111963
821	358.7897	355.7483	3.04141	15.95388	0.009834475	-0.04972943	0.01769141	0.9568723	0.841242	1	0.01865399	70.48136	0.01765851	-1.153074
822	358.4628	355.2435	3.21927	15.45788	0.009996894	-0.06094795	0.01698117	0.9590542	0.8437926	1	0.01842601	69.33626	0.0169527	-1.488504
823	358.9356	356.0081	2.927509	14.54032	0.01031803	-0.0458193	0.01811698	0.9630488	0.8486072	1	0.01933554	67.17826	0.01809224	-1.239995
824	356.0415	353.9919	2.049683	24.41014	0.007843504	-0.05888481	0.02153885	0.9185019	0.801897	1	0.01838151	88.37213	0.02139579	-0.7225301
825	357.8189	354.78	3.038809	18.73222	0.009041891	-0.0320023	0.017753	0.9444371	0.8275381	1	0.01791763	76.65954	0.01769819	-0.5759657
826	358.3867	354.2122	4.1745	8.263449	0.0137481	-0.03880338	0.01349699	0.987656	0.8862409	1	0.01926437	50.41765	0.01349493	-3.14349
827	358.9592	355.2285	3.730764	8.878889	0.01325988	-0.06069907	0.01506216	0.9855711	0.8820588	1	0.01998611	52.27403	0.01505903	-4.206758
828	358.8993	355.7876	3.11166	15.51612	0.009977438	-0.02853724	0.0174523	0.9587988	0.8434913	1	0.01866168	69.47146	0.01742267	-0.6926313
829	359.3539	355.6055	3.748445	11.22872	0.01177564	-0.04226169	0.0150687	0.9768111	0.8672369	1	0.01883845	58.86281	0.01506059	-1.822498
830	358.7117	354.7534	3.958309	7.920139	0.01404455	-0.03079854	0.01429336	0.988772	0.8886391	1	0.02003716	49.35345	0.01429156	-2.743002
831	357.6256	353.75	3.875563	13.09914	0.01088627	-0.0418723	0.0146123	0.9691863	0.8564498	1	0.01783667	63.6717	0.01459843	-1.358885
832	359.4665	356.2386	3.227894	12.79276	0.01101885	-0.03865185	0.01699981	0.9704649	0.8581662	1	0.01935554	62.90556	0.01698499	-1.308676
833	357.8576	355.1127	2.744907	15.04793	0.01013689	-0.06931484	0.01870186	0.9608461	0.8459278	1	0.01947196	68.3787	0.01867319	-1.770319
834	357.4942	353.7261	3.768089	7.171673	0.01476239	-0.02305044	0.01498086	0.9910741	0.8940493	1	0.02103109	46.95358	0.01497967	-2.582424
835	359.6174	355.9571	3.660293	9.696929	0.01268336	-0.04439441	0.0153812	0.9826513	0.8767093	1	0.01975274	54.65011	0.01537657	-2.558945
836	359.4974	355.716	3.781452	10.29662	0.01230441	-0.040129	0.01494667	0.9804172	0.8729227	1	0.01917863	56.33324	0.01494094	-2.049196
837	358.6945	355.0755	3.61895	9.471063	0.01283517	-0.01916018	0.01553098	0.983473	0.8781642	1	0.01996711	54.00374	0.01552673	-1.159328
838	358.7913	354.7205	4.070784	8.087234	0.01389793	-0.03829346	0.01387808	0.9882332	0.8874657	1	0.0196406	49.87411	0.01387616	-3.254369
839	358.0463	353.8102	4.236065	8.165072	0.01383116	-0.03829346	0.01327038	0.9879794	0.8869231	1	0.01915958	50.1149	0.01326847	-3.185642
840	359.4741	355.6549	3.819271	9.146232	0.01306311	-0.04148712	0.01480096	0.9846344	0.8802857	1	0.01966451	53.06142	0.01479746	-2.699997
841	356.7091	353.8916	2.817526	12.00287	0.01138307	-0.005260428	0.01846724	0.9737108	0.8626794	1	0.02050433	60.89282	0.01845448	-0.2000985
842	359.1506	355.8685	3.282141	10.58167	0.01213547	-0.05169551	0.01675793	0.9793306	0.8711592	1	0.02016756	57.11748	0.01675078	-2.501065
843	359.392	355.8902	3.501737	11.77396	0.01149521	-0.05576704	0.01593874	0.9746365	0.8640125	1	0.01914258	60.29878	0.01592848	-2.198712
844	359.6605	356.2203	3.440181	11.322	0.01172626	-0.03982551	0.01620608	0.9764422	0.8666802	1	0.01949547	59.11066	0.01619708	-1.690548
845	359.1978	355.3519	3.845905	8.873004	0.01326431	-0.05441489	0.01466714	0.9855915	0.8820982	1	0.01972559	52.25657	0.01466409	-3.776576
846	358.666	355.3472	3.318863	9.46084	0.01284217	-0.05441489	0.01660723	0.98351	0.8782304	1	0.02065298	53.97432	0.01660271	-3.299862
847	359.2822	355.5719	3.71026	10.65075	0.01209553	-0.0565208	0.01516403	0.979065	0.8707352	1	0.01915291	57.30607	0.01515738	-2.699829
848	359.2669	355.4031	3.863885	8.60924	0.01346742	-0.03690067	0.01464067	0.9864972	0.8838734	1	0.0198581	51.46844	0.014638	-2.732824
849	354.4185	352.2194	2.199094	13.55459	0.01069727	-0.01120488	0.02085492	0.9672674	0.8539315	1	0.02112301	64.79663	0.02083258	-0.3423155
850	358.2179	354.523	3.694888	12.8412	0.01099759	-0.01815281	0.01526596	0.9702634	0.8578935	1	0.01832423	63.02722	0.01525246	-0.6104541
851	355.3642	351.3994	3.964748	6.276417	0.01578308	-0.07602774	0.01409769	0.9935589	0.9008973	1	0.02109526	43.9171	0.0140971	-11.80361
852	358.5715	354.8103	3.761237	7.462911	0.01447037	-0.03806803	0.01501104	0.9902008	0.8919129	1	0.020843	47.90113	0.0150096	-3.884807
853	358.35	354.5015	3.848526	9.190442	0.01303139	-0.06849805	0.01458843	0.9844778	0.8799948	1	0.0194991	53.19058	0.01458491	-4.412906
854	358.1183	355.12	2.998319	13.83606	0.01058501	-0.07360771	0.01771441	0.9660714	0.852394	1	0.01936529	65.48386	0.01769402	-2.16949
855	358.6447	355.4607	3.18393	10.08983	0.01243133	-0.04671845	0.01713391	0.9811958	0.8742164	1	0.02063964	55.75808	0.01712785	-2.484469
856	358.7645	355.2032	3.56125	8.346009	0.01367953	-0.03594499	0.01575087	0.9873824	0.8856713	1	0.02075883	50.67041	0.01574837	-2.848792
857	358.236	355.1098	3.126203	15.84039	0.009870994	-0.01126606	0.01736458	0.9573728	0.8418225	1	0.01851516	70.22061	0.01733302	-0.2642929
858	358.3788	355.6688	2.709991	14.91657	0.01018291	-0.03596459	0.01895263	0.9614179	0.8466173	1	0.01964653	68.06964	0.01892442	-0.9321581
859	358.311	355.2711	3.039897	12.96772	0.01094258	-0.0706044	0.01757479	0.969736	0.8571838	1	0.01961192	63.34402	0.01755869	-2.33295
860	357.7562	354.8536	2.902693	14.28904	0.01041111	-0.00339816	0.01815354	0.964132	0.8499488	1	0.01944214	66.57767	0.01813019	-0.09474069
861	358.3338	355.2214	3.112379	14.40667	0.01036724	-0.008545349	0.01739517	0.9636256	0.8493195	1	0.01899158	66.85936	0.01737216	-0.2349273
862	358.9428	355.2472	3.695674	11.58172	0.01159188	-0.02309544	0.01526621	0.9754082	0.8651414	1	0.01881298	59.79593	0.01525698	-0.9391535
863	357.828	354.366	3.462014	16.07938	0.009794521	-0.04440135	0.01614673	0.956318	0.8406021	1	0.0177848	70.76887	0.01611592	-1.016467
864	359.2247	356.0079	3.216886	11.50451	0.01163137	-0.05211423	0.01700264	0.9757167	0.8655972	1	0.01988788	59.59293	0.01699261	-2.146093
865	359.0181	356.0605	2.957555	14.09271	0.01048548	-0.03885001	0.0180139	0.9649747	0.8510043	1	0.01943628	66.1054	0.0179918	-1.109199
866	355.9121	353.1802	2.731883	21.773	0.008345583	0.007289925	0.01880603	0.9305859	0.8134733	1	0.01771707	83.05558	0.01871542	0.1050208
867	354.908	352.2854	2.622635	18.49357	0.009103244	0.03219233	0.01895526	0.9455162	0.82868	1	0.0185771	76.14288	0.01889899	0.5908605
868	357.7472	354.643	3.104214	9.460623	0.01284232	-0.05158147	0.01741254	0.9835107	0.8782318	1	0.02114792	53.97369	0.01740781	-3.128185
869	359.4466	356.0577	3.388969	10.42734	0.01222609	-0.03931696	0.01639124	0.9799208	0.8721112	1	0.02002003	56.6941	0.01638463	-1.958092
870	358.2378	355.47	2.767743	13.23679	0.01082815	-0.04359778	0.01871265	0.9686085	0.8556846	1	0.02013075	64.01342	0.01869421	-1.388842
871	357.8714	355.1857	2.685746	19.66712	0.008811777	-0.04107793	0.01908348	0.9401961	0.8231212	1	0.018339	78.66146	0.01901523	-0.686877
872	358.5848	355.7048	2.880013	16.97448	0.009521938	-0.04487257	0.01831671	0.9523412	0.8360987	1	0.01867675	72.79476	0.01827511	-0.9415373
873	359.2161	355.6167	3.599376	9.043324	0.01313783	-0.03347411	0.01561492	0.984997	0.8809652	1	0.02025568	52.75963	0.01561141	-2.231167
874	359.1944	355.5201	3.67436	9.419708	0.01287043	-0.05883855	0.01528022	0.9836583	0.8784972	1	0.01983245	53.85578	0.01527614	-3.60051
875	359.104	355.5192	3.584843	10.17771	0.01237693	-0.02257093	0.0156659	0.980866	0.8736651	1	0.01969243	56.00315	0.01566017	-1.179621
876	359.5332	356.1206	3.412572	12.12018	0.0113268	-0.05018506	0.01628898	0.9732337	0.8620007	1	0.01920948	61.19532	0.01627731	-1.874934
877	355.5276	351.0913	4.43633	8.577547	0.01349245	-0.05930099	0.01247021	0.9866048	0.8840885	1	0.01834414	51.37298	0.01246797	-4.42704
878	358.7925	355.1451	3.647366	10.21539	0.01235382	-0.06726202	0.01533834	0.980724	0.8734294	1	0.01946726	56.10795	0.01533264	-3.489426
879	358.8232	355.8789	2.94428	13.95257	0.0105395	-0.02697773	0.01806443	0.9655743	0.8517617	1	0.01951359	65.76662	0.01804302	-0.7836498
880	357.9311	354.8846	3.046452	17.60421	0.009342152	-0.05954257	0.01764826	0.9495221	0.8329908	1	0.0181589	74.19566	0.0176033	-1.179576
881	359.6498	356.0217	3.628106	10.63918	0.01210219	-0.03782359	0.01551379	0.9791096	0.8708062	1	0.01937786	57.27452	0.01550702	-1.810572
882	358.2944	354.1213	4.17318	7.318849	0.01461266	-0.03963197	0.01349677	0.9906365	0.8929645	1	0.0198607	47.4347	0.01349559	-4.232604
883	354.8697	351.6244	3.245308	16.4064	0.009692476	0.02429448	0.0166915	0.9548696	0.8389447	1	0.01798788	71.51394	0.01665751	0.5383176
884	355.7976	353.493	2.304629	17.47114	0.009379373	0.01107946	0.02035598	0.9501191	0.8336436	1	0.01954105	73.90123	0.02030533	0.2221182
885	357.586	354.8067	2.779338	16.61394	0.009629208	-0.07513501	0.01854435	0.9539476	0.8379001	1	0.01889801	71.98382	0.01850502	-1.631513
886	358.1161	353.9339	4.182253	7.022326	0.01491908	-0.03859863	0.01346329	0.9915102	0.8951612	1	0.02004295	46.46044	0.01346232	-4.546449
887	351.4516	347.109	4.342631	3.935996	0.01993479	-0.06116443	0.0127829	0.9982915	0.9215338	1	0.0225754	34.77073	0.01278286	-35.80062
888	359.1695	355.4821	3.687447	12.19472	0.01129146	-0.03902393	0.01530209	0.9729296	0.861571	1	0.0185894	61.38686	0.01529088	-1.441572
889	356.9204	354.5691	2.351295	15.91092	0.009848253	-0.05710044	0.02027127	0.9570618	0.8414615	1	0.01998182	70.38275	0.02023389	-1.329829
890	355.9665	352.2741	3.692334	14.60114	0.01029585	-0.0008081728	0.01521902	0.9627859	0.848284	1	0.01770269	67.32299	0.01519794	-0.02171683
891	356.3426	354.3051	2.037442	23.42776	0.008021339	-0.01937296	0.02162137	0.9230055	0.8061498	1	0.0186243	86.4129	0.0214932	-0.2516148
892	358.7242	355.8488	2.875433	16.04546	0.009805275	-0.04720636	0.01832024	0.9564679	0.8407748	1	0.01895442	70.69125	0.01828552	-1.084403
893	356.6013	354.0803	2.521069	13.21669	0.01083658	-0.01994297	0.01964472	0.968693	0.8557961	1	0.02063403	63.96363	0.01962546	-0.6370131
894	357.0396	353.698	3.341598	10.82718	0.01199523	-0.08698442	0.01631426	0.978383	0.8696582	1	0.01978349	57.78523	0.01630663	-4.023889
895	357.6254	353.9593	3.666122	7.040005	0.01490028	-0.05727226	0.01530696	0.991459	0.895029	1	0.02135781	46.51908	0.01530585	-6.705543
896	359.5153	355.834	3.681326	9.601418	0.01274691	-0.03512895	0.01531577	0.9830002	0.8773226	1	0.01976	54.37764	0.01531134	-2.066427
897	358.3504	354.2472	4.103121	9.292263	0.01295918	-0.03174677	0.01376765	0.9841154	0.8793275	1	0.01889007	53.48695	0.01376417	-1.998582
898	357.95	353.85	4.100005	9.904882	0.01254813	-0.02766203	0.01378004	0.9818849	0.8753841	1	0.01859644	55.23906	0.01377552	-1.527017
899	357.7957	354.3124	3.483339	8.11741	0.01387193	-0.02465765	0.01603312	0.988135	0.887255	1	0.02109078	49.96759	0.01603086	-2.078186
900	358.1156	354.4515	3.664057	9.105157	0.01309279	-0.07283506	0.01523618	0.9847794	0.8805565	1	0.01997419	52.94115	0.01523265	-4.78531
901	358.4126	354.7173	3.695309	10.20981	0.01235723	-0.01335147	0.0152383	0.9807451	0.8734643	1	0.01940635	56.09245	0.01523265	-0.6934051
902	357.4054	354.0999	3.305554	8.437919	0.01360436	-0.06346584	0.01661013	0.9870755	0.8850405	1	0.02125888	50.95039	0.01660735	-4.910512
903	359.2359	355.9099	3.326084	13.95149	0.01053992	-0.04734845	0.01662705	0.9655789	0.8517676	1	0.01872153	65.76399	0.01660735	-1.375564
904	356.7006	354.4018	2.298779	18.42071	0.009122199	-0.07051397	0.02042202	0.9458453	0.8290299	1	0.01930252	75.98466	0.02036212	-1.302084
905	356.4558	354.0702	2.385521	18.42071	0.009122199	0.006490736	0.02008911	0.9458453	0.8290299	1	0.01914455	75.98466	0.0200302	0.1198555
906	353.5035	351.2521	2.251448	13.86652	0.01057306	0.01468513	0.02049966	0.9659416	0.8522285	1	0.02082038	65.55787	0.02047588	0.4311746
907	355.7692	352.5833	3.185876	12.69753	0.01106101	0.0182774	0.01694152	0.9708602	0.8587034	1	0.01935925	62.66583	0.01692714	0.6272316
908	356.8592	353.7313	3.127944	13.29539	0.01080368	0.009663237	0.01722798	0.968362	0.8553599	1	0.01929381	64.15843	0.01721074	0.3054313
909	359.1175	355.9035	3.213963	14.87108	0.01019899	-0.03770007	0.01706576	0.9616157	0.8468567	1	0.01865762	67.96236	0.01704062	-0.9821731
910	358.8949	355.4377	3.457112	11.44367	0.01166276	-0.01651861	0.01612898	0.9759591	0.8659573	1	0.01939631	59.43254	0.01611966	-0.6871048
911	359.6474	356.1059	3.541404	10.43026	0.01222436	-0.0467893	0.01581578	0.9799097	0.8720931	1	0.01966407	56.70212	0.0158094	-2.328947
912	359.6724	356.1266	3.545833	10.80444	0.01200802	-0.03804334	0.01581673	0.9784712	0.8697966	1	0.01948988	57.72366	0.0158094	-1.767093
913	359.4124	355.9756	3.436808	10.79644	0.01201253	-0.02953441	0.01622062	0.9785022	0.8698453	1	0.01974086	57.70199	0.01621312	-1.373836
914	359.556	356.0304	3.525578	11.72204	0.01152109	-0.03348636	0.01589863	0.9748454	0.8643166	1	0.01913999	60.16333	0.01588857	-1.331225
915	359.3555	355.9954	3.360128	10.96613	0.01191791	-0.0545414	0.01646143	0.9778421	0.8688157	1	0.01980837	58.16013	0.01645334	-2.461484
916	358.7318	354.9669	3.764886	12.26481	0.01125851	-0.04953134	0.01499628	0.972643	0.8611681	1	0.01837584	61.5665	0.01498506	-1.810554
917	359.1214	355.6677	3.453719	9.832036	0.01259503	-0.05775676	0.01609786	0.9821544	0.8758468	1	0.02013718	55.03341	0.01609273	-3.236475
918	358.2371	354.892	3.345029	11.00422	0.01189697	-0.07491265	0.01640341	0.9776932	0.8685856	1	0.01975605	58.26251	0.01639525	-3.358293
919	359.4239	355.9217	3.50221	12.19717	0.0112903	-0.03011864	0.01598697	0.9729196	0.861557	1	0.01899988	61.39314	0.01597524	-1.112193
920	358.066	353.8663	4.199701	8.96867	0.01319283	-0.03903552	0.01340685	0.9852585	0.8814605	1	0.01880821	52.53968	0.01340394	-2.648001
921	359.3051	355.6966	3.608499	10.13834	0.01240121	-0.05868885	0.01552588	0.9810139	0.8739118	1	0.01962344	55.89349	0.01552028	-3.091147
922	356.9747	353.7368	3.237906	8.271453	0.01374141	-0.0279261	0.01694277	0.9876295	0.8861855	1	0.02157858	50.44221	0.01694018	-2.257478
923	359.3453	356.1182	3.227099	11.67423	0.01154507	-0.03566883	0.0169992	0.9750375	0.8645971	1	0.01981197	60.03837	0.01698861	-1.428897
924	358.9169	355.0988	3.818063	10.92354	0.01194146	-0.05637777	0.01477037	0.9780082	0.8690734	1	0.01878189	58.04544	0.01476322	-2.563584
925	359.0565	355.5858	3.470727	9.624239	0.01273165	-0.02839986	0.01608968	0.982917	0.8771758	1	0.02024095	54.44286	0.01608499	-1.662461
926	359.5505	356.02	3.530479	12.01962	0.01137499	-0.04560982	0.01586656	0.9736428	0.8625823	1	0.01899905	60.9361	0.01585554	-1.73045
927	359.092	355.7616	3.330375	14.35742	0.01038554	-0.04757305	0.01661321	0.9638377	0.8495827	1	0.01857618	66.74154	0.01659149	-1.315544
928	359.1094	356.0491	3.060265	13.59217	0.01068209	-0.02981752	0.01763086	0.9671081	0.8537254	1	0.01940796	64.88873	0.01761179	-0.9065311
929	359.4223	355.917	3.505203	12.22057	0.01127927	-0.05174208	0.01594321	0.9728239	0.8614223	1	0.01896459	61.45319	0.01593144	-1.903958
