Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
2046	597.944	594.0422	3.901789	22.12147	0.008274507	-0.03381889	0.01469525	0.9289908	0.8119134	1	0.01559461	83.769	-0.179647	0.01462115	1.874005
2047	597.4822	594.1929	3.289308	20.7382	0.008566367	-0.02957781	0.01445662	0.9353158	0.8181649	1	0.0157379	80.91495	0.4286422	0.01439613	-6.655318
2048	597.0505	593.2864	3.764104	17.19547	0.00945778	-0.02622241	0.01473089	0.9513537	0.8350026	1	0.0166926	73.28857	-0.2625714	0.01469603	4.595947
2049	597.7998	594.1114	3.688402	21.02303	0.008504083	-0.02094858	0.01424272	0.9340151	0.8168644	1	0.01556414	81.50758	0.3105595	0.0141807	-4.713442
2050	596.0709	592.2587	3.812198	16.38545	0.009698923	-0.01268272	0.01492727	0.9549625	0.8390504	1	0.01701637	71.46641	-0.188647	0.01489699	3.718418
2051	596.6262	593.306	3.320174	26.99643	0.007419047	-0.0271982	0.01681716	0.9066592	0.7909997	1	0.01579666	93.42806	0.1533586	0.01667064	-1.781024
2052	593.9203	591.4322	2.488035	35.95353	0.006292378	-0.05487965	0.01741213	0.8661932	0.7558626	1	0.01480295	110.1566	0.4468713	0.01710038	-3.302945
2053	595.4428	591.6427	3.800106	27.71193	0.007311368	0.009080909	0.01479474	0.9033905	0.7880545	1	0.01470849	94.80403	-0.2292097	0.01465666	2.237325
2054	597.3853	593.6008	3.784473	25.32696	0.007686235	-0.01952392	0.01507734	0.9143002	0.7979866	1	0.01522419	90.18033	-0.2005141	0.01496661	1.911395
2055	597.3591	593.3799	3.979187	17.05637	0.009498027	-0.006758508	0.01428002	0.9519755	0.8356918	1	0.0164701	72.97802	0.1367651	0.01424709	-2.851786
2056	596.5747	592.5386	4.036128	13.79524	0.01060108	-0.01087067	0.01350881	0.9662453	0.8526161	1	0.01692383	65.38456	0.232075	0.01349341	-6.965318
2057	596.3776	593.4532	2.924426	21.15985	0.008474582	-0.0208615	0.01359469	0.93339	0.8162422	1	0.01517954	81.79131	0.5817679	0.01353437	-8.465358
2058	597.0747	593.1151	3.959549	13.25527	0.01082042	-0.03950791	0.01250268	0.9685308	0.8555821	1	0.01644896	64.05919	0.3751513	0.0124903	-12.80152
2059	596.8976	592.3489	4.548697	14.11446	0.01047717	-0.0419819	0.01172031	0.9648815	0.8508871	1	0.01567136	66.15786	0.2102637	0.01170586	-6.972437
2060	597.0451	593.2818	3.763294	14.12345	0.01047374	-0.0419819	0.01304329	0.964843	0.8508386	1	0.01652949	66.17952	0.39276	0.01302717	-11.97296
2061	596.1374	592.4639	3.673478	11.75621	0.01150404	-0.03118813	0.01222016	0.974708	0.8641164	1	0.0167679	60.25249	-0.5380255	0.01221234	19.5014
2062	597.7202	593.6782	4.041957	15.63774	0.009937144	-0.03118813	0.01377641	0.9582647	0.8428637	1	0.01654679	69.75316	0.1927874	0.01375242	-5.173783
2063	594.3492	590.1455	4.203753	10.95235	0.01192551	-0.03924898	0.01321501	0.9778959	0.868899	1	0.01775363	58.12305	-0.2333331	0.01320855	8.547106
2064	595.9099	593.0469	2.86297	20.02797	0.008727041	-0.01576097	0.01310287	0.9385541	0.8214395	1	0.01512278	79.42522	-0.6769222	0.0130534	10.08314
2065	597.4116	593.8695	3.542155	22.84804	0.008131207	-0.007913264	0.01507879	0.9256625	0.8086918	1	0.01565942	85.24529	0.2765295	0.01499546	-3.549842
2066	595.4412	591.8178	3.623327	20.32334	0.008659265	0.02588821	0.01505482	0.9372084	0.8200721	1	0.01614705	80.04689	-0.2607893	0.01499546	4.304748
2067	597.0954	592.9193	4.176085	18.07281	0.009214193	0.004522876	0.01315111	0.9474146	0.8307084	1	0.01556771	75.22603	-0.2558612	0.01311474	4.69578
2068	593.8026	591.0311	2.771565	22.17827	0.00826307	-0.06849009	0.01343522	0.9287307	0.8116601	1	0.01490075	83.88495	-0.6710721	0.01336698	7.783932
2069	597.5177	593.3192	4.19854	16.62616	0.009625518	0.0001525748	0.01346661	0.9538933	0.8378388	1	0.01610113	72.01141	-0.1821969	0.01343799	3.772748
2070	597.0679	593.3521	3.715767	19.52767	0.008845112	-0.01837989	0.01536727	0.9408299	0.8237745	1	0.01648789	78.365	0.1242038	0.01531347	-2.285523
2071	595.2245	592.2791	2.945421	28.23032	0.007235696	-0.001559562	0.01511657	0.9010252	0.785938	1	0.01479046	95.7955	0.4789739	0.01496849	-4.376136
2072	595.8364	593.4482	2.388259	20.51087	0.008616945	-0.0254877	0.01558175	0.9363532	0.819208	1	0.01638701	80.44002	-0.6371814	0.01551863	8.973572
2073	597.1494	593.2056	3.943809	17.29371	0.009429634	0.0003082782	0.01420257	0.950914	0.8345172	1	0.01636613	73.50733	-0.2278335	0.01416835	4.419968
2074	597.152	593.8291	3.322905	21.05433	0.008497311	-0.04258968	0.01501758	0.9338722	0.8167219	1	0.01597555	81.57253	-0.4224753	0.01495191	5.322239
2075	595.8181	592.7486	3.06958	25.07691	0.007728341	-0.04692256	0.01680617	0.9154459	0.7990477	1	0.01611731	89.689	-0.3396125	0.01668602	3.121959
2076	597.1081	592.4682	4.639995	12.96038	0.01094575	-0.04118207	0.01173909	0.9697666	0.8572248	1	0.01603079	63.32569	-0.1997535	0.01172836	5.045158
2077	597.111	592.3591	4.751855	12.62242	0.01109458	-0.01937958	0.01160682	0.9711712	0.8591284	1	0.01604822	62.4762	-0.1233392	0.01159717	3.482771
2078	597.7601	594.0623	3.697829	19.44836	0.008864222	-0.02022469	0.01466298	0.9411903	0.8241469	1	0.01612302	78.19606	-0.3093086	0.01461227	4.606273
2079	597.2026	592.6706	4.531953	15.20899	0.01008124	-0.001010738	0.01242948	0.9601434	0.8450859	1	0.01583064	68.75614	-0.115064	0.01240974	2.74653
2080	597.277	593.5553	3.721737	15.97638	0.009827279	-0.01703415	0.01259068	0.956773	0.8411271	1	0.015731	70.53297	-0.4984052	0.01256715	10.63748
2081	595.8421	592.4378	3.4043	25.30188	0.007690433	-0.06844277	0.01602226	0.9144151	0.7980928	1	0.01569829	90.1311	-0.2616038	0.0159049	1.995349
2082	592.1106	589.1253	2.985257	43.55021	0.005596867	-0.0708413	0.01845365	0.8328792	0.7283259	1	0.01437238	123.8456	0.1164976	0.01793825	-1.004481
2083	594.8565	591.7248	3.131716	31.25781	0.006828629	-0.03116938	0.01559124	0.8872713	0.7738443	1	0.01459224	101.5061	0.394753	0.01539311	-3.383542
2084	596.4773	592.9705	3.506826	19.45775	0.008861954	-0.06318907	0.01434828	0.9411476	0.8241028	1	0.01594702	78.21607	0.3564835	0.01429858	-6.774455
2085	597.0793	593.4024	3.676901	27.67713	0.007316516	-0.01747967	0.01582544	0.9035494	0.7881971	1	0.01521756	94.73732	-0.1112429	0.01567822	0.8608941
2086	597.4907	593.6666	3.824114	25.66661	0.00762995	-0.02534508	0.01533112	0.9127444	0.7965515	1	0.01529547	90.84558	-0.06342704	0.0152144	0.3730143
2087	595.2911	592.4849	2.806216	24.13411	0.007892459	-0.06733484	0.01493861	0.9197673	0.8030852	1	0.01535593	87.82399	0.518214	0.01484244	-6.779918
2088	595.5407	591.7747	3.766005	18.29706	0.009154613	-0.02084846	0.0121674	0.9464035	0.8296249	1	0.01492567	75.71562	0.4645926	0.01213245	-8.592737
2089	596.2796	593.1463	3.133346	25.6002	0.007640873	-0.04065074	0.01665238	0.9130485	0.7968315	1	0.01595235	90.7157	-0.3323703	0.01652648	3.022599
2090	595.5873	591.761	3.826308	24.60322	0.007809714	0.02834295	0.01483743	0.9176169	0.8010689	1	0.01522341	88.75449	-0.1558619	0.01473673	2.080092
2091	590.8048	591.9097	-1.104963	29.32897	0.007081404	-0.0006650293	0.0152288	0.8960214	0.7814982	1	0.01468613	97.88274	1.138458	0.01506415	-9.816908
2092	597.3955	593.6634	3.732043	23.85403	0.00794293	-0.04232318	0.0156434	0.9210513	0.8042962	1	0.01576416	87.26593	-0.05299413	0.01554589	0.08216894
2093	597.3802	593.4814	3.898824	19.53391	0.008843614	-0.04689735	0.01496274	0.9408016	0.8237452	1	0.01626805	78.37827	-0.005393818	0.0149103	-0.7064861
2094	597.0511	593.3957	3.655393	19.53391	0.008843614	-0.05358234	0.01470578	0.9408016	0.8237452	1	0.01612775	78.37827	0.2627964	0.01465424	-5.081584
2095	597.7852	593.4628	4.322374	19.8999	0.008756868	-0.01194702	0.01337059	0.9391372	0.8220349	1	0.01530258	79.15469	-0.07306703	0.01332106	0.9311586
2096	597.7954	593.7046	4.090713	18.00043	0.00923365	-0.003356551	0.01384689	0.9477406	0.8310593	1	0.01599108	75.06752	-0.1933659	0.01380908	3.442523
2097	595.4311	591.7239	3.707217	14.1479	0.01046443	-0.0504291	0.01164524	0.9647382	0.850707	1	0.01561158	66.23843	0.5115877	0.01163076	-15.4268
2098	595.1664	590.6642	4.502191	11.37964	0.01169605	-0.002613827	0.01262286	0.9762136	0.8663373	1	0.01718358	59.26334	-0.05955734	0.01261572	2.3344
2099	594.8403	590.9038	3.936483	10.92562	0.0119403	-0.01946225	0.01279007	0.9780001	0.8690608	1	0.01747668	58.05106	0.35647	0.01278388	-16.73143
2100	597.0176	592.5118	4.505756	12.64142	0.01108606	-0.01082394	0.01226518	0.9710926	0.8590208	1	0.01649076	62.52421	-0.1956862	0.01225493	6.199302
2101	596.5618	592.5654	3.996399	14.68481	0.01026555	-0.0005483402	0.0123959	0.9624238	0.8478404	1	0.0159531	67.52167	-0.4228135	0.0123784	10.81474
2102	596.1404	591.6156	4.52476	14.59605	0.0102977	-0.05246182	0.01170727	0.9628079	0.848311	1	0.01552791	67.31089	0.2206355	0.01169108	-7.122249
2103	596.7703	592.4349	4.335435	22.33785	0.008231154	-0.02954759	0.01338181	0.9279999	0.8109497	1	0.01484235	84.21021	-0.05396018	0.01331243	0.2851032
2104	596.7107	594.1683	2.542452	19.33666	0.00889132	-0.01652282	0.01423192	0.9416975	0.8246724	1	0.01590852	77.95774	-0.6808479	0.01418355	10.7136
2105	596.6357	593.4928	3.142944	25.41904	0.007670874	-0.03489628	0.01632135	0.9138784	0.7975968	1	0.01582397	90.36091	0.3121746	0.0162003	-3.717834
2106	595.2505	592.4855	2.764991	23.63281	0.007983377	0.02200873	0.01551657	0.9220655	0.8052566	1	0.01574005	86.8238	-0.5380866	0.01542232	6.648656
2107	597.5003	593.9477	3.552588	21.93519	0.008312306	-0.0272537	0.01536352	0.9298436	0.8127461	1	0.01598163	83.38808	-0.2920204	0.01528791	3.48193
2108	595.8563	591.4067	4.449639	12.83326	0.01100107	0.004127131	0.01274432	0.9702965	0.8579382	1	0.01674521	63.00728	-0.09627948	0.01273308	3.284015
2109	598.2361	594.1782	4.057935	19.67529	0.008809834	-0.01823239	0.01440127	0.9401589	0.823083	1	0.0159294	78.6788	-0.01988646	0.0143497	0.00775453
2110	598.3179	594.0483	4.269543	18.83589	0.009015583	-0.01823239	0.01355928	0.9439679	0.8270439	1	0.01563616	76.88324	-0.08330748	0.01351671	1.078082
2111	596.7155	593.4893	3.226168	13.8166	0.01059266	-0.02399928	0.0126832	0.9661543	0.8524999	1	0.016392	65.43653	-0.6195114	0.01266867	16.97542
2112	596.1296	591.7955	4.334164	21.24408	0.008456554	0.003933133	0.0131352	0.933005	0.8158599	1	0.01490493	81.96568	0.08339098	0.01307624	-1.102636
2113	596.3777	593.2307	3.147003	23.84617	0.007944357	-0.04723969	0.016116	0.9210873	0.8043303	1	0.01600195	87.25025	-0.3812728	0.01601564	3.851674
2114	594.7431	590.4912	4.251907	13.2974	0.01080284	0.01175848	0.01339592	0.9683535	0.8553488	1	0.01701259	64.16341	0.06411141	0.01338251	-1.590193
2115	592.9138	588.4516	4.462257	20.39995	0.00864191	-0.01160588	0.01185251	0.9368591	0.8197187	1	0.01431282	80.20764	0.2436457	0.01180526	-3.798925
2116	597.769	593.9114	3.857612	23.01604	0.008098974	-0.03279353	0.01471339	0.9248927	0.8079526	1	0.01543784	85.58456	-0.2137209	0.01463039	2.195196
2117	594.5924	592.1011	2.491279	13.43809	0.01074473	-0.03855141	0.01376649	0.9677602	0.854572	1	0.01719984	64.51043	-0.7144689	0.01375218	20.25083
2118	597.9379	594.0164	3.921462	16.86285	0.009554801	-0.02030342	0.01314938	0.9528392	0.8366547	1	0.0158518	72.54439	-0.3843394	0.01312014	7.334696
2119	596.665	593.5163	3.148656	20.81343	0.008549801	0.003495361	0.01471368	0.9349724	0.8178207	1	0.01586184	81.07173	0.4436608	0.01465146	-6.325242
2120	595.3093	591.6343	3.675007	24.46581	0.007833723	-0.04661418	0.01376996	0.9182467	0.801658	1	0.01468809	88.48247	0.363598	0.01367792	-4.654087
2121	596.3813	592.4427	3.938661	11.79448	0.01148503	-0.02826351	0.01181673	0.9745538	0.8638925	1	0.01647516	60.35224	-0.4933061	0.01180908	17.78222
2122	594.1055	593.7134	0.3921282	18.69944	0.009050253	-0.04125946	0.01333204	0.9445855	0.8276946	1	0.01553437	76.58871	1.012683	0.0132911	-18.00655
2123	595.2436	592.0544	3.18914	18.69944	0.009050253	-0.026098	0.01589899	0.9445855	0.8276946	1	0.01696407	76.58871	0.3308509	0.01585016	-6.110578
2124	597.4238	593.6411	3.782717	22.03228	0.00829255	-0.04819641	0.01516469	0.9293992	0.8123117	1	0.015859	83.58674	-0.1648524	0.01508911	1.487479
2125	597.7843	593.6466	4.137669	16.89995	0.009543845	-0.02729229	0.0127043	0.9526737	0.8364697	1	0.01557228	72.62767	-0.3448803	0.01267585	6.365726
2126	594.9219	592.5283	2.393513	29.44356	0.007065763	0.009918212	0.01608454	0.8955003	0.7810386	1	0.01507644	98.09941	0.5505948	0.01590889	-4.623359
2127	591.1906	592.9006	-1.710056	15.4813	0.009989058	-0.03777942	0.01209651	0.9589515	0.8436714	1	0.0155456	69.39065	1.294049	0.01207613	-31.15123
2128	597.7414	593.0567	4.684697	13.34168	0.01078446	-0.02580705	0.01198677	0.968167	0.8551039	1	0.01607923	64.2728	0.007798176	0.01197463	-1.047874
2129	598.2458	593.9683	4.277531	17.84253	0.00927648	-0.03774896	0.01334658	0.9484512	0.8318269	1	0.0157359	74.72093	0.09823575	0.01331112	-2.539745
2130	596.9901	593.1998	3.790308	18.67725	0.009055926	-0.04128164	0.01511957	0.9446858	0.8278006	1	0.01654821	76.54073	-0.1662641	0.01507331	2.093238
2131	596.2583	592.9751	3.28327	18.67725	0.009055926	-0.008878776	0.01524101	0.9446858	0.8278006	1	0.01661454	76.54073	-0.4125584	0.01519438	6.885385
2132	593.3548	593.8005	-0.4457585	18.88628	0.009002868	-0.03902095	0.01469091	0.9437397	0.8268041	1	0.01626409	76.99182	1.073712	0.01464441	-18.70459
2133	597.5777	593.5224	4.055253	18.13974	0.009196301	-0.05281318	0.01400442	0.947113	0.8303844	1	0.01604923	75.37239	0.1319551	0.01396525	-3.361687
2134	597.5171	593.1698	4.34731	13.27311	0.01081297	-0.02801569	0.01290733	0.9684558	0.8554833	1	0.01670728	64.10333	-0.1922878	0.01289449	5.015389
2135	597.541	594.1078	3.433218	17.52312	0.009364785	-0.02331223	0.01400655	0.9498859	0.8333883	1	0.01619681	74.01635	-0.4735892	0.01397137	8.511449
2136	597.8572	593.8135	4.043689	19.65934	0.008813629	-0.00439292	0.01401688	0.9402315	0.8231576	1	0.01571875	78.64492	-0.1984805	0.01396681	3.048842
2137	596.9971	593.2619	3.735229	18.41468	0.009123773	-0.04672514	0.01305471	0.9458725	0.8290588	1	0.01543426	75.97155	-0.4563357	0.01301646	7.111182
2138	596.9119	593.395	3.516941	15.09069	0.01012203	-0.02632002	0.01380478	0.9606598	0.8457039	1	0.0167172	68.47905	0.4087234	0.01378341	-10.64976
2139	597.766	593.8254	3.940656	19.52141	0.008846616	-0.03907683	0.01482967	0.9408584	0.8238038	1	0.0161983	78.35168	-0.00970465	0.0147778	-0.5063462
2140	596.4888	593.0012	3.487631	23.01725	0.008098743	0.01301322	0.01540782	0.9248871	0.8079473	1	0.01579772	85.58701	-0.301904	0.01532089	3.89068
2141	593.4341	593.369	0.06509782	22.52037	0.008195036	0.004390665	0.014577	0.9271639	0.8101396	1	0.01545697	84.58134	-1.065213	0.01449966	13.61985
2142	596.7528	592.9539	3.798902	26.09729	0.007560035	0.001483045	0.01505248	0.9107724	0.794742	1	0.01508624	91.68571	0.1272703	0.01493264	-1.282465
2143	595.1852	591.9975	3.18765	36.98455	0.006187077	-0.02214382	0.01795248	0.8616127	0.7520227	1	0.01490459	112.0314	-0.0008585457	0.01760867	-0.154668
2144	596.4356	592.8013	3.634286	30.16676	0.006968925	-0.02147531	0.01601425	0.892215	0.7781525	1	0.01494002	99.46257	0.06339219	0.01582821	-0.7239854
2145	597.6016	593.6404	3.961245	18.83861	0.009014895	-0.0458005	0.01462653	0.9439556	0.827031	1	0.01623925	76.8891	-0.1157513	0.01458058	1.13238
2146	597.9522	594.0797	3.872498	21.48192	0.008406182	-0.02434804	0.01507161	0.9319175	0.8147839	1	0.01591821	82.45684	-0.08599181	0.01500175	0.8194363
2147	592.4946	594.0812	-1.586559	19.17889	0.008929974	-0.01276643	0.01395603	0.9424134	0.8254168	1	0.01578778	77.62029	-1.283424	0.01390975	20.78175
2148	598.015	593.9563	4.058742	20.84623	0.008542603	-0.008541446	0.01434515	0.9348226	0.8176708	1	0.01565534	81.14004	0.02803762	0.01428421	-0.5331858
2149	597.8199	593.7509	4.06901	18.96142	0.008983999	-0.01670963	0.0132896	0.9433994	0.826447	1	0.01545275	77.15352	-0.3058202	0.01324703	4.802083
2150	596.7899	593.2811	3.50882	28.58885	0.00718446	-0.03535002	0.01648207	0.8993909	0.7844824	1	0.01538926	96.47868	-0.1082698	0.01631523	0.6165134
2151	597.5226	593.6144	3.908218	24.251	0.007871634	-0.006218728	0.01497817	0.9192314	0.8025814	1	0.01535595	88.05633	-0.02044104	0.01488046	0.1556463
2152	596.9512	593.214	3.737158	21.81154	0.008337646	-0.05203045	0.01557623	0.9304096	0.8133003	1	0.0161164	83.13464	-0.02044104	0.0155008	-0.4743743
2153	597.6435	593.3554	4.288085	15.57202	0.009958863	-0.04986554	0.01327672	0.9585534	0.8432026	1	0.01626167	69.60104	-0.1468146	0.01325391	2.19232
2154	596.8094	593.4946	3.314748	26.44153	0.007505281	-0.02505127	0.01538104	0.909197	0.7933037	1	0.01519467	92.35459	-0.3986364	0.01525422	3.715601
2155	596.5619	592.3336	4.228315	20.84174	0.00854359	-0.05583405	0.01334056	0.9348432	0.8176914	1	0.0150981	81.13067	0.1370431	0.01328392	-2.823155
2156	595.3732	593.5234	1.849777	16.84782	0.009559248	-0.002782441	0.01349021	0.9529062	0.8367296	1	0.01605966	72.51064	0.7894752	0.01346029	-16.03349
2157	597.9636	593.91	4.053592	20.30092	0.00866436	-0.04144875	0.01402394	0.9373106	0.8201756	1	0.015589	79.99981	0.1416282	0.01396882	-2.778752
2158	597.5551	594.1933	3.361755	18.39321	0.009129381	-0.03139139	0.01371535	0.9459695	0.8291621	1	0.01582483	75.92488	0.4633547	0.01367531	-8.693436
2159	597.3492	593.6249	3.724312	24.24671	0.007872396	-0.003252698	0.01558925	0.9192511	0.8025999	1	0.01566683	88.0478	-0.0974889	0.01548761	1.069539
2160	595.5214	592.149	3.372431	22.52006	0.008195098	-0.05500893	0.01365059	0.9271653	0.810141	1	0.0149578	84.58071	0.463068	0.01357817	-6.649984
2161	595.8422	592.4756	3.366573	14.84971	0.01020656	-0.05647765	0.01360535	0.9617085	0.8469693	1	0.01666516	67.91193	0.463068	0.0135854	-13.1051
2162	596.7715	593.9408	2.830701	16.76647	0.009583424	-0.03520622	0.01306558	0.9532687	0.837136	1	0.01582486	72.32772	-0.6847331	0.01303705	13.21445
2163	597.1229	593.4697	3.653161	20.71966	0.008570464	-0.0003180414	0.01513392	0.9354005	0.8182498	1	0.01610619	80.87627	0.2051424	0.01507076	-2.975385
2164	597.0852	593.4035	3.681717	17.06069	0.00949677	-0.006886364	0.01289718	0.9519562	0.8356704	1	0.0156513	72.98768	0.4304128	0.01286741	-8.671681
2165	597.4655	592.8252	4.6403	15.15276	0.01010057	-0.02249168	0.01195612	0.960389	0.8453794	1	0.01554115	68.62455	0.09976348	0.01193736	-2.986628
2166	595.6035	592.7881	2.815439	12.49621	0.01115166	-0.02324542	0.01196172	0.9716924	0.8598452	1	0.01633358	62.15644	-0.7446958	0.01195213	24.74144
2167	597.2692	592.8957	4.373424	12.51424	0.01114345	-0.02324542	0.01236074	0.9716181	0.8597426	1	0.01659767	62.2022	-0.2707124	0.01235078	8.448471
2168	596.5435	593.3295	3.214008	15.99877	0.009820132	-0.02360737	0.01424613	0.9566741	0.8410129	1	0.01672716	70.5843	-0.5181129	0.01421939	10.89552
2169	595.1215	590.3259	4.795639	13.47681	0.01072889	-0.05934715	0.01132616	0.9675965	0.8543588	1	0.01558956	64.60567	-0.1331097	0.01131427	2.143267
2170	597.8445	593.5111	4.33338	18.173	0.009187445	-0.02065597	0.01289195	0.9469631	0.8302236	1	0.01539117	75.44505	-0.2117941	0.01285569	3.392072
2171	597.8221	593.9081	3.914032	20.21802	0.008683271	-0.0224975	0.01369447	0.9376884	0.8205587	1	0.01542159	79.82558	0.2759522	0.01364129	-4.51368
2172	594.728	590.8915	3.836455	20.33689	0.008656188	-0.07913203	0.01342604	0.9371466	0.8200095	1	0.01524587	80.07533	0.3134969	0.013373	-5.933245
2173	596.4553	592.1971	4.25823	12.49118	0.01115395	-0.02783924	0.01323421	0.9717132	0.8598739	1	0.01718218	62.14366	-0.1932848	0.01322362	5.65557
2174	596.252	592.6207	3.6313	22.08977	0.008280908	-0.04843022	0.01362798	0.929136	0.8120549	1	0.01502345	83.70424	0.388478	0.01355954	-5.776965
2175	598.3187	593.9476	4.371179	16.54737	0.009649376	-0.02995964	0.01295382	0.9542436	0.8382345	1	0.01581115	71.83337	0.1093868	0.0129267	-2.93601
2176	594.5924	591.8432	2.749236	14.78383	0.01023002	-0.06653843	0.01322335	0.9619945	0.8473168	1	0.01644841	67.75621	-0.6852445	0.01320424	15.59414
2177	596.4763	593.0288	3.447508	26.62476	0.007476534	-0.04736808	0.01533798	0.9083588	0.792541	1	0.0151443	92.70969	-0.3471907	0.01520917	2.924509
2178	595.3205	593.5501	1.770366	19.59477	0.008829031	-0.0149568	0.01330952	0.940525	0.8234599	1	0.01533037	78.50773	-0.8675028	0.01326244	13.46703
2179	596.0229	592.6475	3.375428	14.365	0.01038272	-0.00907032	0.01203501	0.9638051	0.8495422	1	0.01580861	66.75968	-0.6228694	0.01201924	16.33529
2180	597.4917	593.441	4.050716	21.86606	0.008326447	-0.04188588	0.01396434	0.93016	0.8130558	1	0.01524948	83.24645	-0.2132648	0.01389623	2.240615
2181	595.3479	591.2846	4.063346	15.40096	0.01001601	0.0188606	0.01294319	0.9593037	0.8440876	1	0.01610212	69.2039	-0.3272752	0.01292176	8.178064
2182	595.1173	590.577	4.540276	13.30372	0.01080021	0.01418276	0.01229163	0.9683269	0.8553138	1	0.01629431	64.17903	0.06357876	0.0122793	-1.495978
2183	595.5141	591.4754	4.038626	14.02716	0.01051065	0.01042249	0.01248403	0.9652554	0.8513582	1	0.01619971	65.94711	0.3388001	0.01246896	-9.112371
2184	596.3982	593.6914	2.706746	15.50899	0.009979815	-0.03062694	0.01256908	0.9588301	0.8435282	1	0.01583901	69.45491	-0.7357651	0.01254778	16.39175
2185	596.9175	592.9678	3.949741	13.37495	0.0107707	-0.02199906	0.01194783	0.9680267	0.8549201	1	0.01604285	64.35489	-0.480216	0.01193562	13.85102
2186	596.7561	592.3827	4.373404	17.45006	0.009385307	-0.04432252	0.01232536	0.9502136	0.8337472	1	0.01521035	73.8545	0.2219942	0.01229481	-5.12719
2187	597.273	592.9261	4.346897	12.74432	0.01104024	-0.03760386	0.01247909	0.9706661	0.8584392	1	0.01659953	62.78371	0.2126819	0.01246835	-8.319628
2188	596.1379	592.9343	3.203537	28.48162	0.007199692	-0.01960543	0.01742178	0.8998796	0.784917	1	0.01583865	96.27456	0.1217027	0.01724714	-1.289679
2189	597.3757	593.9904	3.385309	18.85955	0.009009605	-0.01698141	0.01454371	0.9438608	0.8269312	1	0.01618846	76.93424	-0.4434186	0.01449788	7.152643
2190	597.3006	594.0152	3.285365	18.9038	0.00899846	-0.01919124	0.0145661	0.9436604	0.8267208	1	0.01619089	77.02953	-0.4735842	0.01451986	7.591666
2191	595.3511	592.2146	3.136559	16.58386	0.009638307	-0.06818317	0.01330788	0.9540814	0.8380511	1	0.01601658	71.91587	0.539154	0.01327982	-12.68723
2192	593.6482	589.3153	4.332936	15.45725	0.009997104	-0.07263278	0.01168826	0.959057	0.8437959	1	0.01528717	69.3348	-0.3538782	0.01166867	6.515314
2193	596.3546	592.1923	4.162308	18.70368	0.009049169	-0.007005665	0.01253146	0.9445662	0.8276743	1	0.01505984	76.59789	-0.3512407	0.01249296	5.858604
2194	597.759	593.5936	4.165409	20.78358	0.008556364	-0.009750621	0.01374382	0.9351087	0.8179572	1	0.01533604	81.00954	0.1070323	0.01368594	-1.692637
2195	595.2031	590.7996	4.403514	13.60308	0.01067769	-0.07088557	0.01246021	0.9670619	0.8536656	1	0.01631235	64.91544	-0.2072564	0.0124467	3.932956
2196	598.1982	593.857	4.341171	16.87293	0.009551821	-0.02628331	0.01288001	0.9527942	0.8366044	1	0.01568614	72.56702	-0.2072564	0.0128513	3.626452
2197	597.4939	592.9936	4.500286	13.32259	0.01079237	-0.0162418	0.01216738	0.9682474	0.8552094	1	0.01620586	64.22565	0.1679452	0.01215512	-5.632752
2198	595.6782	591.0011	4.677082	12.18492	0.01129609	-0.03389492	0.01093206	0.9729696	0.8616275	1	0.01571557	61.36171	0.2502077	0.01092408	-10.26028
2199	594.0542	590.0783	3.975885	9.49466	0.01281906	-0.02474114	0.01104798	0.9833877	0.8780114	1	0.01683002	54.0716	-0.5375897	0.01104493	30.33405
2200	597.517	593.0893	4.427768	13.16508	0.01085832	-0.02474114	0.01289915	0.9689097	0.8560828	1	0.01673697	63.8356	-0.1029235	0.01288668	2.411767
2201	595.3136	593.5624	1.751244	14.42951	0.01035878	-0.01755647	0.01290384	0.9635271	0.8491975	1	0.01635042	66.91395	0.8322963	0.01288668	-22.46863
2202	597.8151	594.1514	3.663627	19.92783	0.00875034	-0.01543378	0.01434243	0.93901	0.8219049	1	0.01584305	79.21375	0.3077887	0.01428908	-4.991812
2203	597.0361	594.0432	2.992896	18.5899	0.009078344	-0.03575508	0.0143538	0.9450808	0.8282183	1	0.01614365	76.35172	0.5157035	0.01431051	-9.52557
2204	597.1419	592.5493	4.592612	17.28261	0.009432804	-0.02045878	0.0122276	0.9509638	0.834572	1	0.01518819	73.48262	0.07538103	0.0121982	-1.879087
2205	595.5233	593.9974	1.525886	21.04968	0.008498316	-0.02277525	0.01404293	0.9338934	0.8167431	1	0.01544935	81.56289	0.8221427	0.01398156	-11.959
2206	594.8203	591.7964	3.023874	19.53282	0.008843875	0.002214857	0.01272505	0.9408066	0.8237503	1	0.01500258	78.37596	0.6057235	0.01268046	-9.589808
2207	597.9139	593.9168	3.997104	16.49993	0.009663822	-0.01882942	0.01379472	0.9544544	0.8384732	1	0.01632849	71.72598	-0.270927	0.01376611	5.264128
2208	594.8539	590.9187	3.935155	27.59326	0.007328963	0.02276941	0.01473464	0.9039324	0.788541	1	0.01469623	94.57643	-0.0536028	0.01459865	0.7413809
2209	595.2781	591.2558	4.022359	20.64007	0.008588105	-0.06965732	0.01322732	0.9357637	0.8186146	1	0.015073	80.71014	0.2649868	0.01317274	-4.944596
