Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
761	668.4331	662.8047	5.628494	0.4488074	0.0590361	-0.02293794	0.005783297	1	0.9735042	1	0.02613133	11.74107	-0.2772872	0.005783297	3.989819e+07
762	669.5658	663.7268	5.838995	0.5916457	0.05141819	-0.02103833	0.005159913	0.9999999	0.9695786	1	0.02303534	13.48058	-0.1074537	0.005159913	1187349
763	664.0524	658.5484	5.504073	0.5393246	0.05385457	-0.01601576	0.004508148	1	0.9709549	1	0.02203562	12.87072	0.2522846	0.004508148	-8032149
764	668.6848	662.8362	5.84855	0.419198	0.06108549	-0.01904869	0.005159885	1	0.9743931	1	0.02510753	11.34717	-0.05878418	0.005159885	1.200058e+07
765	668.2848	662.7702	5.514514	0.8230268	0.0435954	-0.02175119	0.005608845	0.9999991	0.9641198	1	0.02211424	15.89955	-0.3422004	0.005608845	361217.7
766	666.6211	662.0955	4.5256	0.7985978	0.04425717	-0.01077608	0.00545419	0.9999993	0.9646563	1	0.02197212	15.66181	0.5801109	0.00545419	-822966.6
767	669.5415	663.824	5.717488	0.75002	0.04566792	-0.01811299	0.005567089	0.9999995	0.9657481	1	0.02254939	15.17799	0.179901	0.005567089	-432930.1
768	666.475	660.6381	5.83694	0.7352539	0.04612422	-0.02472532	0.0049824	0.9999996	0.966087	1	0.02143872	15.02784	0.04814697	0.0049824	-184343.8
769	665.9442	660.2288	5.715389	0.6043151	0.05087635	-0.03041893	0.005668092	0.9999999	0.9692547	1	0.02401549	13.62415	0.1777377	0.005668092	-2405238
770	664.435	658.7557	5.679237	0.6355633	0.04960989	-0.01913281	0.006795867	0.9999999	0.9684698	1	0.02596699	13.97196	-0.1919538	0.006795867	1332145
771	668.512	662.7904	5.721579	0.5916743	0.05141695	-0.0200296	0.004938453	0.9999999	0.9695779	1	0.02253532	13.48091	-0.2131497	0.004938453	2652422
772	669.0539	663.6502	5.403642	0.7558034	0.04549286	-0.0200296	0.00559965	0.9999995	0.9656163	1	0.02257185	15.23639	0.3319843	0.00559965	-727745.6
773	668.1668	662.4634	5.703399	0.4182629	0.06115373	-0.02457492	0.005597332	1	0.9744217	1	0.02616478	11.3345	0.1798503	0.005597332	-6.310031e+07
774	667.0505	662.2942	4.75629	0.6845541	0.04780175	-0.02586353	0.00536779	0.9999998	0.9672771	1	0.02265347	14.50046	-0.5804206	0.00536779	2398232
775	667.45	662.2341	5.215971	0.6126354	0.05052969	-0.0270452	0.005650465	0.9999999	0.9690437	1	0.02389629	13.71762	0.3960243	0.005650465	-4375779
776	666.1381	662.8653	3.272795	0.7768539	0.04487227	-0.0156646	0.006024409	0.9999994	0.9651408	1	0.02325205	15.44712	0.8141599	0.006024409	-1406868
777	668.1642	662.3723	5.791942	0.5334737	0.05414909	-0.0119305	0.005636963	1	0.9711129	1	0.02470775	12.80072	0.1103627	0.005636963	-4022528
778	669.73	663.8818	5.848137	0.6004341	0.05104051	-0.01504092	0.005622657	0.9999999	0.9693535	1	0.0239576	13.58033	0.04338889	0.005622657	-711526.9
779	669.9984	664.1314	5.867019	0.5533196	0.05316914	-0.02179735	0.005511238	1	0.9705805	1	0.02420858	13.03664	-0.04472226	0.005511238	551271.6
780	668.9646	663.1386	5.826016	0.5533196	0.05316914	-0.0130913	0.005478332	1	0.9705805	1	0.0241362	13.03664	-0.129653	0.005478332	2802941
781	669.2143	664.3134	4.900906	0.6041557	0.05088306	-0.02029283	0.005556634	0.9999999	0.9692587	1	0.02377976	13.62236	0.4880335	0.005556634	-5886292
782	669.7539	664.0564	5.697485	0.6561566	0.04882519	-0.0205955	0.005681694	0.9999998	0.967963	1	0.02355461	14.19651	0.1899873	0.005681694	-1263117
783	668.8556	663.5163	5.339289	0.5136349	0.05518492	-0.02365744	0.005620264	1	0.9716551	1	0.02490598	12.56045	0.3524563	0.005620264	-1.72271e+07
784	669.1367	663.3984	5.738288	0.5614081	0.05278473	-0.01480802	0.005774002	1	0.9703662	1	0.02468924	13.13158	-0.2100236	0.005774002	4151533
785	666.6718	661.0669	5.604885	0.7421416	0.04590968	-0.01029801	0.00511865	0.9999996	0.9659285	1	0.02167928	15.09806	0.2373718	0.00511865	-585001
786	669.3858	664.2901	5.095667	0.5390207	0.05386975	-0.01997193	0.005422431	1	0.9709631	1	0.02417044	12.8671	-0.486834	0.005422431	1.40445e+07
787	665.4591	659.6793	5.779773	0.6366104	0.04956907	-0.02959595	0.00512959	0.9999999	0.9684438	1	0.02255079	13.98346	0.1243722	0.00512959	-1171439
788	670.0013	664.1353	5.865956	0.6114713	0.05057776	-0.02025224	0.005300558	0.9999999	0.9690731	1	0.02315558	13.70458	-0.002683719	0.005300558	-184523.9
789	669.7275	663.872	5.855438	0.4932603	0.05631312	-0.02050598	0.005248396	1	0.972223	1	0.02431269	12.3088	-0.06613974	0.005248396	2997770
790	669.6657	663.8032	5.862441	0.7291435	0.04631708	-0.01876497	0.005755713	0.9999996	0.9662282	1	0.0230906	14.96526	-0.07048809	0.005755713	139163.2
791	668.9407	663.4034	5.537334	0.6171534	0.05034439	-0.02217153	0.005896191	0.9999999	0.9689298	1	0.02436556	13.76811	-0.3247079	0.005896191	2949155
792	668.1193	663.4614	4.657905	0.5410649	0.05376789	-0.023213	0.005759889	1	0.9709081	1	0.02488763	12.89147	0.5474339	0.005759889	-1.661671e+07
793	668.9654	663.1263	5.839174	0.716147	0.04673547	-0.01414275	0.005917569	0.9999997	0.9665305	1	0.02351852	14.83129	0.04766886	0.005917569	-190104
794	668.0064	662.4186	5.587806	0.8102252	0.04393846	-0.0158144	0.006118707	0.9999992	0.9644	1	0.02318821	15.77541	0.2412817	0.006118707	-323392.1
795	664.5508	659.5238	5.027072	0.3196353	0.06995525	-0.02179454	0.005962542	1	0.9776398	1	0.02888291	9.908437	0.4439547	0.005962542	-2.396048e+09
796	669.0545	663.9931	5.06145	0.6705342	0.0482989	-0.02015472	0.005355544	0.9999998	0.9676139	1	0.02274497	14.3512	0.4439547	0.005355544	-2352774
797	668.4838	662.7188	5.764927	0.5648469	0.05262381	-0.01559621	0.004985339	1	0.9702756	1	0.02290622	13.17174	0.1240966	0.004985339	-2821813
798	668.5747	662.8293	5.745472	0.8248466	0.04354728	-0.01759543	0.005977407	0.9999991	0.9640802	1	0.02281665	15.91712	-0.2053293	0.005977407	208388.2
799	667.5555	662.8616	4.69398	0.4335578	0.06006537	-0.02236121	0.005726944	1	0.9739582	1	0.02622941	11.53988	0.5374608	0.005726944	-1.220277e+08
800	666.387	660.8684	5.518566	0.5754959	0.05213466	-0.02904439	0.005841322	0.9999999	0.9699967	1	0.02467936	13.29532	-0.3337943	0.005841322	5264933
801	668.4532	663.9457	4.507476	0.5534811	0.05316138	-0.01758194	0.005210527	1	0.9705762	1	0.02353715	13.03855	-0.6363255	0.005210527	1.484198e+07
802	668.5829	662.9666	5.616282	0.4788557	0.05715383	-0.02509149	0.005553114	1	0.9726316	1	0.02519451	12.12775	-0.2879379	0.005553114	2.259037e+07
803	667.5613	662.3497	5.211532	0.4943365	0.05625179	-0.02509149	0.00506861	1	0.9721927	1	0.02387963	12.32222	-0.4465877	0.00506861	2.715137e+07
804	666.1385	660.3992	5.739314	0.5000039	0.05593208	-0.0100805	0.005146346	1	0.9720337	1	0.02399358	12.39266	-0.2025393	0.005146346	1.119318e+07
805	666.5677	661.8545	4.713212	0.8043549	0.0440985	-0.0237034	0.005307719	0.9999992	0.9645292	1	0.02163619	15.71816	-0.5915416	0.005307719	751753.9
806	669.5211	664.0172	5.503835	0.5793955	0.05195892	-0.02131852	0.005703479	0.9999999	0.9698952	1	0.02434529	13.34029	-0.3422392	0.005703479	5241432
807	668.2335	663.9638	4.269675	0.4948879	0.05622044	-0.02143161	0.005486412	1	0.9721772	1	0.02483741	12.3291	0.6339816	0.005486412	-4.17986e+07
808	667.7132	661.8695	5.843667	0.5741603	0.05219526	-0.0279398	0.005443364	0.9999999	0.9700316	1	0.02383769	13.27989	-0.1117015	0.005443364	1475393
809	669.6758	663.8164	5.859367	0.5802418	0.05192101	-0.02071873	0.005166738	0.9999999	0.9698733	1	0.023163	13.35003	-0.05520043	0.005166738	556389.9
810	667.2272	661.3707	5.856501	0.763348	0.04526748	-0.008899146	0.005416386	0.9999995	0.9654452	1	0.02214435	15.31225	-0.08540187	0.005416386	147166.6
811	667.1935	661.3247	5.86881	0.771197	0.04503654	-0.008899146	0.005408926	0.9999994	0.965268	1	0.02207258	15.39077	-0.01934058	0.005408926	18656.56
812	668.3255	662.5574	5.768108	0.4848125	0.05680163	-0.01347678	0.005343271	1	0.9724619	1	0.02463763	12.20295	-0.1855769	0.005343271	1.321627e+07
813	668.0672	662.2295	5.837698	0.4904343	0.05647513	-0.01347678	0.005790579	1	0.9723027	1	0.02557435	12.27349	-0.09643284	0.005790579	5739198
814	668.1238	662.911	5.212865	0.5006781	0.05589441	-0.02125986	0.005962483	1	0.9720149	1	0.02581741	12.40101	-0.4453664	0.005962483	2.437028e+07
815	668.4309	662.6541	5.776868	0.4649312	0.05800338	-0.02563341	0.005567111	1	0.9730324	1	0.02541304	11.95012	-0.1812352	0.005567111	1.754578e+07
816	668.2373	663.6054	4.631988	0.72624	0.04640957	-0.02056746	0.005380667	0.9999996	0.9662955	1	0.02234791	14.93544	-0.6105362	0.005380667	1634967
817	668.4433	662.6481	5.795232	0.4793528	0.05712419	-0.02066233	0.005989244	1	0.9726174	1	0.02615839	12.13404	0.0932351	0.005989244	-9696627
818	667.7321	662.4593	5.27287	0.4923275	0.05636644	-0.02240629	0.004931041	1	0.9722493	1	0.02357733	12.29716	-0.4223773	0.004931041	2.672657e+07
819	667.0472	661.8324	5.214838	0.7763269	0.04488749	-0.02187407	0.005099673	0.9999994	0.9651526	1	0.0213968	15.44188	-0.4496302	0.005099673	728748.3
820	668.8557	663.0484	5.807239	0.7499419	0.0456703	-0.01370747	0.005876767	0.9999995	0.9657499	1	0.02316867	15.1772	-0.1501823	0.005876767	298610.4
821	666.0551	663.4935	2.561611	0.61472	0.05044394	-0.01578328	0.005894828	0.9999999	0.9689911	1	0.02438681	13.74094	0.9231916	0.005894828	-9449172
822	668.122	663.2002	4.921807	0.7636693	0.04525796	-0.02124653	0.005399687	0.9999995	0.9654379	1	0.02210787	15.31547	0.4840163	0.005399687	-969009.2
823	667.9745	662.472	5.502535	0.8523854	0.04283805	-0.02185413	0.005655917	0.9999989	0.9634855	1	0.02201311	16.18064	0.292946	0.005655917	-278552.7
824	667.8911	662.1358	5.755337	0.424356	0.06071311	-0.01477483	0.005487542	1	0.974236	1	0.0258134	11.41676	-0.1947453	0.005487542	4.825361e+07
825	668.1792	662.3315	5.847696	0.399153	0.06260052	-0.01757606	0.005216221	1	0.9750128	1	0.02555536	11.07255	-0.06332307	0.005216221	2.242364e+07
826	669.8228	664.0702	5.752599	0.680215	0.04795397	-0.01817638	0.005371269	0.9999998	0.967381	1	0.02269686	14.45443	-0.2076251	0.005371269	860137.3
827	670.0019	664.1433	5.858595	0.5957292	0.05124167	-0.02161897	0.005568379	0.9999999	0.9694738	1	0.02388862	13.52702	0.02767371	0.005568379	-640124.1
828	666.2801	663.2268	3.053375	0.790365	0.04448707	-0.01489242	0.005456024	0.9999993	0.964839	1	0.02203282	15.58087	0.85195	0.005456024	-1299373
829	668.9125	663.1099	5.802631	0.7195824	0.04662377	-0.02304896	0.005792936	0.9999997	0.9664504	1	0.02324171	14.86682	0.1075242	0.005792936	-387497.8
830	668.9989	663.6636	5.335285	0.5179097	0.0549567	-0.02068005	0.005792936	1	0.9715374	1	0.02523334	12.61261	0.3519729	0.005792936	-1.586776e+07
831	667.8409	662.33	5.510923	0.394794	0.06294517	-0.02326727	0.005188494	1	0.9751496	1	0.02555741	11.01192	-0.3332298	0.005188494	1.696277e+08
832	666.4383	660.9287	5.509587	0.3722508	0.06482311	-0.0256664	0.005781412	1	0.9758695	1	0.0273777	10.6929	-0.3332298	0.005781412	3.067766e+08
833	669.1203	663.2644	5.85588	0.5318704	0.05423064	-0.01620524	0.005863424	1	0.9711563	1	0.02521814	12.78147	-0.02421986	0.005863424	270583.6
834	669.562	663.7356	5.826321	0.7423134	0.04590437	-0.01847543	0.005415095	0.9999996	0.9659246	1	0.02229693	15.09981	0.08725855	0.005415095	-249322
835	669.7009	663.986	5.714931	0.5864035	0.05164751	-0.02051546	0.005766474	0.9999999	0.9697137	1	0.0244059	13.42073	-0.2294085	0.005766474	3088488
836	666.6601	660.7921	5.868006	0.5557524	0.05305264	-0.0297585	0.00558038	1	0.9705159	1	0.02433326	13.06527	-0.0339643	0.00558038	97439.34
837	669.4915	663.6604	5.831125	0.6424419	0.04934359	-0.01685431	0.00589762	0.9999999	0.9682996	1	0.02412508	14.04736	0.06095096	0.00589762	-550802.3
838	669.8475	664.0947	5.752861	0.6424419	0.04934359	-0.01590377	0.005439958	0.9999999	0.9682996	1	0.02317011	14.04736	0.15173	0.005439958	-1186720
839	669.4686	663.8018	5.666847	0.5660191	0.05256929	-0.01543151	0.005660144	0.9999999	0.9702448	1	0.02439466	13.1854	0.2053739	0.005660144	-4383243
840	669.7802	663.9362	5.844003	0.6212997	0.05017612	-0.01839514	0.005828267	0.9999999	0.9688256	1	0.02418429	13.81428	0.04402491	0.005828267	-576613.4
841	667.8449	661.9901	5.854832	0.460713	0.05826831	-0.027106	0.005344252	1	0.973155	1	0.02495598	11.89578	-0.0730478	0.005344252	5638254
842	668.1263	663.1281	4.998213	0.4474639	0.05912466	-0.01696982	0.005586019	1	0.9735438	1	0.02570103	11.72349	-0.5130585	0.005586019	8.005275e+07
843	667.0484	661.7192	5.329206	0.3767374	0.06443596	-0.02082522	0.005800595	1	0.9757246	1	0.02734106	10.75715	-0.4050143	0.005800595	3.38601e+08
844	669.6922	664.1291	5.563137	0.6883297	0.04767047	-0.01941452	0.005554223	0.9999998	0.967187	1	0.02301184	14.54039	-0.3183881	0.005554223	1239803
845	670.0374	664.1669	5.87053	0.6883297	0.04767047	-0.01840584	0.005573292	0.9999998	0.967187	1	0.02305131	14.54039	-0.04752282	0.005573292	120744.2
846	668.2372	662.4536	5.783519	0.4827228	0.05692444	-0.02069137	0.006040676	1	0.9725213	1	0.0262245	12.17662	-0.1571589	0.006040676	1.08995e+07
847	669.2164	663.4669	5.749443	0.561982	0.05275777	-0.01493581	0.005760496	1	0.9703511	1	0.02465404	13.13829	0.1475536	0.005760496	-3425914
848	668.2023	663.049	5.153304	0.7609754	0.045338	-0.0185265	0.005218931	0.9999995	0.9654989	1	0.02175389	15.28844	0.4160301	0.005218931	-855003.7
849	669.5444	664.3301	5.214302	0.6335348	0.04968925	-0.01949582	0.00552972	0.9999999	0.9685201	1	0.02344217	13.94964	0.3969541	0.00552972	-3292566
850	668.6671	663.3652	5.301895	0.6594746	0.04870221	-0.01287084	0.005584831	0.9999998	0.9678821	1	0.02332353	14.23236	-0.4210075	0.005584831	2353715
851	668.4023	662.872	5.530305	0.742323	0.04590407	-0.02368458	0.005724021	0.9999996	0.9659244	1	0.02292404	15.09991	-0.3331902	0.005724021	729748.6
852	667.7866	662.3964	5.390196	0.4878071	0.05662701	-0.02523724	0.00510062	1	0.9723769	1	0.02403468	12.24058	0.3296995	0.00510062	-2.577733e+07
853	669.931	664.2043	5.72667	0.5933688	0.05134348	-0.02137179	0.005530048	0.9999999	0.9695344	1	0.02382989	13.5002	0.170824	0.005530048	-2578457
854	667.4096	661.7835	5.626137	0.4287586	0.0604006	-0.02684221	0.005295326	1	0.9741027	1	0.02529193	11.47583	-0.2799312	0.005295326	6.140702e+07
855	669.2043	663.4279	5.77632	0.4878682	0.05662346	-0.01873816	0.005792911	1	0.9723752	1	0.02561307	12.24134	-0.1764354	0.005792911	1.143979e+07
856	669.6906	663.8593	5.831292	0.7308722	0.04626227	-0.0197103	0.00557735	0.9999996	0.9661882	1	0.02271655	14.98299	0.08084398	0.00557735	-265846.8
857	669.243	663.7497	5.493312	0.6622167	0.04860127	-0.02234863	0.005660439	0.9999998	0.9678154	1	0.02345653	14.26192	-0.3487928	0.005660439	1822825
858	668.2496	662.4439	5.805642	0.5245034	0.05461017	-0.02054039	0.004874806	1	0.9713568	1	0.0230744	12.69264	-0.122827	0.004874806	3898730
859	669.5002	663.6494	5.850791	0.4587754	0.05839123	-0.02054039	0.005285239	1	0.9732115	1	0.02484398	11.87074	-0.07746879	0.005285239	7266557
860	669.6342	663.7883	5.845848	0.6001052	0.05105449	-0.01463654	0.005390953	0.9999999	0.9693619	1	0.02346198	13.57661	-0.1030494	0.005390953	1081467
861	669.3732	663.6354	5.737774	0.5299967	0.05432642	-0.02247404	0.005736578	1	0.9712072	1	0.02496589	12.75893	0.1580665	0.005736578	-6284761
862	667.056	661.2268	5.829107	0.3534019	0.06652935	-0.0202632	0.005054897	1	0.9764884	1	0.02593449	10.41867	-0.08515562	0.005054897	1.116723e+08
863	668.8855	663.382	5.503543	0.5770008	0.05206663	-0.01829374	0.005036484	0.9999999	0.9699575	1	0.02290121	13.3127	-0.3370272	0.005036484	5388060
864	668.5191	663.9357	4.583462	0.6545644	0.04888453	-0.02006795	0.005787714	0.9999998	0.9680019	1	0.0237878	14.17927	-0.6199935	0.005787714	3667388
865	669.1602	664.2548	4.905387	0.6027785	0.05094115	-0.02006795	0.005641921	0.9999999	0.9692938	1	0.02397524	13.60682	-0.5408208	0.005641921	6143217
866	668.5631	663.6671	4.895936	0.6008323	0.05102359	-0.02321814	0.005331138	0.9999999	0.9693434	1	0.0233244	13.58484	0.4892078	0.005331138	-6206392
867	667.3818	663.516	3.865856	0.5586371	0.05291549	-0.02429744	0.005435212	1	0.9704394	1	0.02398362	13.09914	-0.7679982	0.005435212	1.649086e+07
868	663.9422	660.5505	3.391754	0.4044101	0.06219231	-0.02781488	0.005105743	1	0.9748488	1	0.02520071	11.14522	-0.8478618	0.005105743	3.527876e+08
869	668.7378	663.9832	4.75464	0.6295553	0.04984605	-0.0162232	0.005305414	0.9999999	0.9686192	1	0.022998	13.90576	0.5249819	0.005305414	-4498844
870	668.7099	662.8421	5.867724	0.7365903	0.04608236	-0.01182418	0.005507993	0.9999996	0.9660562	1	0.02253092	15.04149	-0.05487066	0.005507993	107446.5
871	669.3862	664.179	5.207236	0.5617561	0.05276838	-0.01677964	0.005425718	1	0.970357	1	0.02392933	13.13565	0.3978675	0.005425718	-8772076
872	670.0539	664.2066	5.847312	0.5666387	0.05254054	-0.0169736	0.005550668	0.9999999	0.9702285	1	0.02415099	13.19262	0.04587407	0.005550668	-1236186
873	669.007	663.1463	5.860673	0.7050862	0.04710061	-0.01369143	0.005284604	0.9999997	0.96679	1	0.02231179	14.71631	0.01807453	0.005284604	-109792.7
874	669.1387	663.8376	5.301109	0.6985518	0.04732039	-0.01889547	0.005808833	0.9999997	0.9669443	1	0.0234468	14.64796	0.3663652	0.005808833	-1428489
875	669.9947	664.1387	5.855988	0.5662052	0.05256065	-0.0217675	0.005414777	0.9999999	0.9702399	1	0.02385809	13.18757	0.03141654	0.005414777	-1052852
876	668.0281	664.048	3.980083	0.6317214	0.04976052	-0.0217675	0.005467873	0.9999999	0.9685652	1	0.02332742	13.92966	0.6927329	0.005467873	-5779200
877	669.4925	663.694	5.798424	0.5423048	0.05370639	-0.02210194	0.005759724	1	0.9708748	1	0.02487304	12.90623	0.1056158	0.005759724	-3646623
878	668.4596	662.6876	5.771925	0.6647005	0.04851038	-0.01765333	0.00616826	0.9999998	0.9677551	1	0.02446322	14.28864	-0.1671866	0.00616826	811065.6
879	666.1039	660.3015	5.802319	0.5944252	0.05129784	-0.01496921	0.006497755	0.9999999	0.9695073	1	0.0258194	13.51221	-0.07091878	0.006497755	739735.3
880	665.6257	662.5637	3.062027	0.5890527	0.05153124	-0.01935462	0.006171678	0.9999999	0.9696454	1	0.0252204	13.45101	-0.8997656	0.006171678	1.254199e+07
881	667.5539	661.7002	5.853668	0.3870655	0.06357047	-0.01611113	0.005568158	1	0.9753941	1	0.02660716	10.9036	-0.00695369	0.005568158	-6120230
882	669.2493	663.9314	5.31794	0.4927518	0.05634217	-0.01806818	0.005359684	1	0.9722373	1	0.02457544	12.30246	-0.4135707	0.005359684	2.622369e+07
883	669.38	663.5194	5.860585	0.5319341	0.05422739	-0.0241125	0.005559211	1	0.9711546	1	0.02455449	12.78223	-0.06970024	0.005559211	1537501
884	668.6126	663.231	5.381592	0.4812647	0.05701061	-0.01595897	0.005231319	1	0.9725628	1	0.02442297	12.15821	-0.3884192	0.005231319	3.057869e+07
885	665.1868	659.6569	5.529909	0.6533455	0.04893011	-0.03037312	0.005300945	0.9999998	0.9680317	1	0.02277612	14.16607	-0.332744	0.005300945	1875542
886	668.0557	662.2739	5.781789	0.4007931	0.06247231	-0.01784152	0.005149657	1	0.9749615	1	0.02536576	11.09527	0.1093698	0.005149657	-5.985089e+07
887	665.8203	660.2511	5.569227	0.3659668	0.06537728	-0.02512517	0.005972709	1	0.9760741	1	0.02794564	10.60226	-0.3004381	0.005972709	3.278278e+08
888	668.0199	663.044	4.975893	0.4470115	0.05915457	-0.02351323	0.005623923	1	0.9735572	1	0.0257946	11.71756	0.4653459	0.005623923	-7.964387e+07
889	667.5723	662.0501	5.522232	0.9192265	0.04125118	-0.0150079	0.005982159	0.9999981	0.9620808	1	0.02221581	16.80309	0.2779502	0.005982159	-156093.7
890	667.4399	661.9113	5.528637	0.3933097	0.06306383	-0.02217795	0.005013218	1	0.9751964	1	0.02514569	10.9912	0.2660961	0.005013218	-1.638574e+08
891	668.7707	662.9699	5.800765	0.7908767	0.04447268	-0.01340541	0.005475036	0.9999993	0.9648276	1	0.0220676	15.58591	0.1137304	0.005475036	-189698.3
892	661.9401	656.516	5.424149	0.2687955	0.07628457	-0.03013969	0.00538143	1	0.9794951	1	0.0286538	9.086335	-0.3667178	0.00538143	1.309422e+10
893	669.7063	664.0702	5.636141	0.5604589	0.05282941	-0.02198222	0.005573837	1	0.9703913	1	0.02426778	13.12048	-0.2792406	0.005573837	5549655
894	668.5447	663.605	4.939705	0.6144497	0.05045503	-0.02229151	0.005815339	0.9999999	0.9689979	1	0.0242245	13.73792	-0.5304248	0.005815339	5131654
895	669.8792	664.0695	5.809654	0.5023872	0.05579925	-0.0198518	0.00554712	1	0.9719672	1	0.02488072	12.42216	-0.1500116	0.00554712	7255257
896	667.0894	661.2621	5.827294	0.8939089	0.04183127	-0.02413662	0.005881447	0.9999984	0.9626067	1	0.02218235	16.57007	0.08099022	0.005881447	-67425.29
897	667.4081	661.8962	5.511931	0.4590142	0.05837604	-0.02462713	0.004968286	1	0.9732046	1	0.02408439	11.87383	-0.3289548	0.004968286	3.865738e+07
898	669.1257	663.9848	5.140831	0.5473035	0.05346057	-0.01608941	0.005535655	1	0.9707408	1	0.02432855	12.96558	0.4184391	0.005535655	-1.146919e+07
899	667.3716	662.3486	5.022971	0.8457569	0.04300559	-0.01681833	0.005263815	0.9999989	0.9636277	1	0.02127785	16.11761	-0.5098853	0.005263815	460295.5
900	668.7627	663.0111	5.751596	0.4772135	0.05725209	-0.01483306	0.005357729	1	0.9726785	1	0.02476858	12.10693	0.1453914	0.005357729	-1.420989e+07
901	668.6449	662.7718	5.873115	0.8477983	0.04295378	-0.0206383	0.005659775	0.9999989	0.9635839	1	0.02205034	16.13705	0.001045668	0.005659775	-19910.3
902	667.065	662.5392	4.525799	0.4115823	0.06164805	-0.02271348	0.005129065	1	0.9746268	1	0.02514744	11.24362	0.5754406	0.005129065	-2.162378e+08
903	669.4521	663.6455	5.806578	0.6152855	0.05042075	-0.02362228	0.005467487	0.9999999	0.9689768	1	0.02348084	13.74726	-0.1603675	0.005467487	1365944
904	669.7776	664.1534	5.624187	0.5625416	0.05273153	-0.01712843	0.005336058	1	0.9703363	1	0.0237225	13.14483	-0.2843643	0.005336058	5587306
905	669.8902	664.1329	5.757292	0.5096141	0.05540219	-0.01902516	0.005516068	1	0.9717663	1	0.02472255	12.51119	-0.1989976	0.005516068	8836111
906	668.5638	662.766	5.797862	0.4180816	0.061167	-0.0211915	0.005716279	1	0.9744272	1	0.02644419	11.33205	0.09956067	0.005716279	-3.743114e+07
907	668.8975	663.0535	5.844015	0.50116	0.05586753	-0.02266738	0.005056909	1	0.9720014	1	0.02377044	12.40698	0.02185371	0.005056909	-2536413
908	669.1749	663.3106	5.864363	0.7507786	0.04564484	-0.02133279	0.005799138	0.9999995	0.9657308	1	0.02300873	15.18566	0.009240819	0.005799138	-66353.68
909	665.6282	662.2326	3.395537	0.5272459	0.05446795	-0.02186155	0.006138852	1	0.971282	1	0.02586003	12.72578	-0.8457786	0.006138852	3.000859e+07
910	668.9598	663.185	5.774844	0.54734	0.05345878	-0.0151596	0.00585156	1	0.9707399	1	0.02501269	12.96601	-0.1769205	0.00585156	4267173
911	669.5642	663.9966	5.567592	0.5308799	0.05428121	-0.01883559	0.005218044	1	0.9711832	1	0.02380091	12.76956	-0.3108981	0.005218044	1.002106e+07
912	668.6831	662.9893	5.693781	0.5918554	0.05140908	-0.0128159	0.005751022	0.9999999	0.9695733	1	0.02431686	13.48297	0.1870362	0.005751022	-2737990
913	668.2772	662.4659	5.811296	0.5016615	0.0558396	-0.01627785	0.00495423	1	0.9719874	1	0.023522	12.41318	-0.1205856	0.00495423	5889699
914	664.9169	660.6956	4.221315	0.5415497	0.05374382	-0.02889997	0.005152533	1	0.9708951	1	0.02353367	12.89725	-0.6973872	0.005152533	1.931652e+07
915	668.9266	663.7867	5.139936	0.5712452	0.05232827	-0.0181205	0.005844309	0.9999999	0.9701077	1	0.02473146	13.24613	0.4168627	0.005844309	-7994649
916	670.0702	664.3667	5.703488	0.5775342	0.05204258	-0.0181205	0.005487809	0.9999999	0.9699436	1	0.02389978	13.31885	0.1852061	0.005487809	-3410832
917	668.8336	663.2083	5.625287	0.4362106	0.05988245	-0.02247899	0.00527625	1	0.9738786	1	0.02513781	11.57513	-0.2801185	0.00527625	5.296969e+07
918	670.0745	664.2395	5.835	0.6076238	0.05073764	-0.02069492	0.005400627	0.9999999	0.9691706	1	0.02341004	13.6614	-0.124989	0.005400627	1152847
919	668.5627	664.356	4.206731	0.6048739	0.05085285	-0.01907774	0.005403056	0.9999999	0.9692404	1	0.02344188	13.63045	-0.7021208	0.005403056	7833447
920	670.0924	664.2374	5.855006	0.5577418	0.05295794	-0.01958496	0.005632273	1	0.9704631	1	0.02442431	13.08864	0.02834905	0.005632273	-1077414
921	669.3394	664.3223	5.017072	0.6078767	0.05072709	-0.02017113	0.005552364	0.9999999	0.9691642	1	0.02373416	13.66424	-0.5105669	0.005552364	5402486
922	668.0816	662.4766	5.605025	0.3892459	0.06339217	-0.02238192	0.005246549	1	0.9753249	1	0.02579109	10.93427	0.2341783	0.005246549	-1.619687e+08
923	667.208	664.3164	2.891572	0.6129338	0.05051739	-0.02029775	0.005503413	0.9999999	0.9690362	1	0.02358042	13.72096	-0.930622	0.005503413	9378466
924	668.2126	662.3843	5.828268	0.5520961	0.05322802	-0.01412395	0.006008276	1	0.970613	1	0.02529066	13.02222	0.04631192	0.006008276	-1480905
925	665.113	661.9097	3.203301	0.7211418	0.04657333	-0.01137646	0.005175464	0.9999997	0.966414	1	0.02195626	14.88292	0.8265293	0.005175464	-2446857
926	667.9184	662.098	5.82037	0.7856368	0.04462074	-0.0125584	0.00522093	0.9999994	0.9649443	1	0.02158526	15.53419	0.08687342	0.00522093	-155551.8
927	666.7603	661.3629	5.397405	0.4239264	0.06074387	-0.01329628	0.005596637	1	0.9742491	1	0.02607533	11.41098	0.3273003	0.005596637	-9.222288e+07
