Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
851	429.4434	425.8171	3.626249	27.57346	0.007331908	-0.007139686	0.01562548	0.9040228	0.7886223	1	0.01513701	94.53844	0.01548154	-0.07438937
852	426.661	422.2805	4.380416	20.51703	0.008615565	0.01560776	0.01261381	0.9363251	0.8191797	1	0.0147428	80.45289	0.01256267	0.2451164
853	428.7561	425.1153	3.640829	24.91777	0.007755441	0.001486918	0.01549248	0.9161752	0.7997251	1	0.01550168	89.3756	0.01538362	0.0177384
854	429.4419	426.0091	3.432797	30.04228	0.006985368	-0.04166009	0.01642788	0.89278	0.7786475	1	0.01514957	99.22844	0.01623902	-0.3885478
855	429.5475	425.6884	3.859179	28.07537	0.007258116	-0.04591867	0.01480662	0.901732	0.7865691	1	0.01466071	95.4996	0.01466364	-0.4672799
856	429.021	424.8115	4.209538	25.55171	0.007648875	-0.02633141	0.01349104	0.9132706	0.7970362	1	0.01436602	90.6208	0.01338956	-0.3036043
857	429.7309	426.2082	3.522706	31.4977	0.006798666	-0.03157702	0.01612555	0.8861864	0.7729041	1	0.01480758	101.9534	0.01591666	-0.2774451
858	428.5529	425.2749	3.277952	37.7603	0.006110384	-0.06905392	0.01704712	0.8581782	0.7491566	1	0.0144336	113.4376	0.01670424	-0.4869064
859	429.3601	425.38	3.980072	21.57802	0.008386049	-0.04091866	0.014293	0.931478	0.8143504	1	0.01548301	82.6548	0.01422589	-0.5971609
860	429.7295	426.1448	3.584693	30.34939	0.006944966	-0.03662535	0.01587374	0.8913864	0.7774276	1	0.01484874	99.80569	0.01568647	-0.3372077
861	428.6913	424.408	4.283316	25.10264	0.007723982	-0.03662535	0.01321299	0.915328	0.7989383	1	0.01428684	89.73962	0.01311826	-0.4325558
862	429.1597	424.871	4.288643	22.58251	0.008182834	-0.03529103	0.01316821	0.9268792	0.8098644	1	0.01468014	84.70748	0.0130978	-0.4826402
863	429.3657	425.5143	3.851457	24.97354	0.007745916	-0.005668858	0.01475186	0.9159196	0.7994875	1	0.01511732	89.4855	0.01464757	-0.06742187
864	429.7399	425.9213	3.81856	25.22042	0.007704105	-0.02997674	0.01493542	0.9147883	0.7984382	1	0.01516997	89.97115	0.01482697	-0.3517915
865	427.5357	423.6881	3.847588	19.63412	0.008819635	0.001203721	0.01467526	0.9403461	0.8232756	1	0.01608915	78.59137	0.01462303	0.02017841
866	428.1884	425.05	3.138412	30.9221	0.006871083	-0.06188792	0.01747532	0.8887907	0.7751642	1	0.01549673	100.8789	0.01725919	-0.5564997
867	429.6337	425.823	3.810706	27.73206	0.007308393	-0.04521011	0.01498291	0.9032986	0.787972	1	0.01479872	94.84262	0.0148428	-0.467523
868	427.7835	423.4454	4.33813	15.12591	0.01010984	-0.03115613	0.01292884	0.9605061	0.8455197	1	0.01616839	68.56164	0.01290867	-0.7888852
869	429.4753	425.4057	4.06962	21.27294	0.0084504	-0.03360045	0.0139665	0.9328731	0.8157291	1	0.01536376	82.02536	0.01390357	-0.5005511
870	428.1356	423.6227	4.512904	20.38261	0.00864583	-0.01810414	0.01229705	0.9369382	0.8197986	1	0.01458206	80.17127	0.01224814	-0.2870855
871	429.3607	425.4492	3.911479	28.22655	0.00723624	-0.008144979	0.01458274	0.9010424	0.7859533	1	0.01452751	95.7883	0.01443994	-0.08230779
872	426.2354	423.4004	2.835003	30.30049	0.006951363	0.01817427	0.01846594	0.8916082	0.7776215	1	0.0160227	99.71386	0.01824899	0.167672
873	428.6386	425.2065	3.43211	29.64782	0.007038088	-0.06889919	0.01631457	0.8945717	0.7802209	1	0.0151541	98.48516	0.01613323	-0.6535173
874	428.0866	424.1406	3.945937	18.80669	0.009022972	-0.01263459	0.01436843	0.9441001	0.827183	1	0.01610254	76.82028	0.01432353	-0.2260218
875	429.2046	425.9709	3.233743	32.20536	0.006712042	-0.01345423	0.01718881	0.8829909	0.7701452	1	0.01519026	103.2692	0.01695347	-0.1149845
876	427.9721	424.9213	3.050878	35.44076	0.006346256	-0.07809965	0.01778798	0.8684779	0.7577858	1	0.01502578	109.2214	0.01748028	-0.593814
877	427.1661	423.7267	3.439404	36.33569	0.006252884	-0.09243866	0.01621169	0.8644933	0.7544351	1	0.01423867	110.8524	0.01591401	-0.6821703
878	428.8975	425.5936	3.303887	40.27997	0.00587499	-0.04786904	0.0171051	0.8470953	0.7399757	1	0.0141769	117.9827	0.01670518	-0.3130646
879	428.1687	425.2868	2.881866	34.00791	0.006502493	-0.01409732	0.0185564	0.874885	0.76321	1	0.01553466	106.5971	0.01826592	-0.1126749
880	427.2043	424.5475	2.656798	37.75847	0.006110563	0.02640409	0.01923026	0.8581863	0.7491634	1	0.01533021	113.4343	0.01884352	0.1861886
881	427.9267	425.5715	2.355221	56.33566	0.004724412	-0.01070548	0.02129273	0.7791249	0.6850614	1	0.01418419	146.7161	0.02025395	-0.04846848
882	425.9791	424.351	1.628096	79.00359	0.00366733	-0.007554552	0.02552597	0.6903343	0.6143749	1	0.01368299	189.006	0.02307821	-0.02439583
883	426.7359	424.9148	1.821087	59.73294	0.004534664	-0.04817078	0.02364575	0.7653136	0.6740535	1	0.01464415	152.8552	0.02234339	-0.205256
884	426.3481	423.9572	2.39092	50.42438	0.005092163	-0.1007077	0.02053117	0.8036212	0.7046662	1	0.01446016	136.1204	0.01973939	-0.5128237
885	429.3468	425.68	3.666804	24.74433	0.007785249	-0.0335595	0.01549026	0.9169701	0.8004653	1	0.01553033	89.0334	0.01538347	-0.4041858
886	428.4104	424.0355	4.374975	17.07608	0.009492293	-0.04915907	0.01277899	0.9518874	0.835594	1	0.01557574	73.0221	0.01274941	-1.02175
887	429.2356	425.5794	3.656198	31.2339	0.006831631	0.002526882	0.01552146	0.8873794	0.7739381	1	0.01456275	101.4614	0.01532459	0.02243712
888	426.0398	422.8286	3.21123	22.94446	0.008112668	-0.04245494	0.01714779	0.9252207	0.8082673	1	0.01668019	85.4401	0.0170519	-0.5677366
889	429.5044	425.5416	3.962782	22.94446	0.008112668	-0.04380895	0.01436556	0.9252207	0.8082673	1	0.01526716	85.4401	0.01428523	-0.5858434
890	429.7411	426.192	3.549176	31.42815	0.006807321	-0.02145741	0.01601613	0.8865008	0.7731764	1	0.01476665	101.8238	0.01580981	-0.1890535
891	427.0782	423.6325	3.445639	31.35447	0.006816518	-0.0975699	0.01603935	0.886834	0.7734652	1	0.01478733	101.6864	0.01583394	-0.8621841
892	428.9691	425.5694	3.399678	31.76341	0.006765836	-0.062893	0.01650679	0.8849858	0.7718657	1	0.01494538	102.4481	0.01628843	-0.546828
893	429.71	425.9795	3.730504	30.09555	0.00697832	-0.01888157	0.01531508	0.8925382	0.7784356	1	0.01462009	99.32866	0.01513823	-0.175705
894	429.4259	425.2886	4.137347	21.02606	0.008503427	-0.03843952	0.01371099	0.9340013	0.8168506	1	0.01527026	81.51386	0.01365127	-0.5824284
895	429.142	425.8787	3.263266	39.78873	0.005919332	-0.04090546	0.01726226	0.8492473	0.7417509	1	0.01429553	117.0989	0.01686995	-0.2713414
896	428.6089	424.5063	4.102626	19.45333	0.00886302	-0.056939	0.01377588	0.9411677	0.8241235	1	0.01562664	78.20666	0.0137282	-0.9678184
897	428.5201	424.5278	3.992367	29.21268	0.007097361	0.002852668	0.01424127	0.8965504	0.7819653	1	0.01421797	97.66267	0.01408886	0.02757545
898	426.9793	422.8206	4.158691	23.66253	0.007977912	0.02364955	0.01339554	0.9219292	0.8051273	1	0.01461974	86.88328	0.01331389	0.3029244
899	427.786	423.764	4.021999	33.01832	0.006615634	-0.01219768	0.01425953	0.879329	0.7670014	1	0.01373578	104.7741	0.01405189	-0.1010821
900	429.0606	425.5114	3.54917	36.32225	0.006254263	-0.04619159	0.01609963	0.864553	0.7544852	1	0.01419094	110.828	0.01580427	-0.3410307
901	428.0389	425.2828	2.756098	41.30346	0.005784849	0.02378993	0.01896718	0.8426255	0.736299	1	0.01481366	119.8211	0.01849742	0.1511676
902	427.3627	424.7637	2.599003	57.70222	0.00464638	-0.05093895	0.02037982	0.7735464	0.6806124	1	0.01376171	149.1801	0.01933472	-0.2249421
903	426.281	424.7291	1.55185	68.05707	0.004122353	-0.04386845	0.0252308	0.7322523	0.6477559	1	0.01442292	168.1436	0.02342203	-0.1638425
904	426.4304	424.6641	1.766366	55.5239	0.004771915	-0.01261301	0.02366736	0.7824535	0.6877182	1	0.01502921	145.2556	0.02254727	-0.05797846
905	429.0676	425.663	3.404649	36.53244	0.006232766	0.003992997	0.01655053	0.8636191	0.7537021	1	0.01436354	111.2102	0.0162427	0.02927827
906	428.9656	425.5616	3.403999	30.94554	0.006868098	0.008677632	0.01641548	0.8886846	0.7750719	1	0.0150162	100.9227	0.01621207	0.07795534
907	429.0008	425.3587	3.642069	33.78707	0.006527357	0.002460067	0.01561859	0.8758754	0.7640528	1	0.01427922	106.1911	0.01537795	0.01981934
908	429.7685	426.0677	3.700765	30.27343	0.006954908	-0.02650437	0.0154405	0.891731	0.7777289	1	0.01465519	99.66303	0.0152595	-0.244801
909	428.3169	424.8256	3.49133	30.93066	0.006869993	-0.07859272	0.01604559	0.888752	0.7751305	1	0.0148481	100.8949	0.01584701	-0.7064639
910	429.1385	425.6007	3.537763	26.22235	0.007540029	-0.04367809	0.01597584	0.9102	0.7942187	1	0.01552149	91.92898	0.01584701	-0.4863929
911	427.4524	424.3736	3.078771	49.95431	0.005123768	-0.05560087	0.01820412	0.8055951	0.7062524	1	0.01365823	135.2807	0.01751612	-0.2860055
912	426.1501	423.9769	2.17316	62.22404	0.004404023	0.04968538	0.02169965	0.7553058	0.6660886	1	0.01382503	157.3895	0.02040038	0.2030509
913	427.9702	425.1881	2.782156	53.59276	0.004888581	-0.01441391	0.01950372	0.7904168	0.6940824	1	0.01380909	141.789	0.01864701	-0.06877419
914	429.2957	425.8614	3.434291	28.2246	0.007236521	-0.03200037	0.0164011	0.9010513	0.7859612	1	0.01540694	95.78459	0.01624052	-0.3234036
915	429.5573	426.1161	3.441214	33.12632	0.006603067	-0.04192154	0.01645046	0.8788433	0.7665857	1	0.0147393	104.9735	0.01620898	-0.3460108
916	428.1178	424.5517	3.566083	35.95105	0.006292636	-0.0723675	0.01590522	0.8662042	0.7558718	1	0.0141482	110.1521	0.01562049	-0.5408804
917	428.78	425.2916	3.488369	38.94745	0.005996973	-0.006532307	0.01634401	0.8529426	0.7448073	1	0.01400104	115.5828	0.01599056	-0.04442011
918	429.308	426.1098	3.198131	36.00673	0.006286846	-0.006977976	0.01737487	0.8659564	0.7556635	1	0.01478061	110.2536	0.01706269	-0.05205751
919	429.3393	425.7944	3.544977	26.51388	0.007493897	-0.02590656	0.01596161	0.908866	0.7930023	1	0.01546704	92.49489	0.01582904	-0.2842688
920	429.6037	425.5451	4.058554	22.3838	0.008222023	-0.03420061	0.01401794	0.9277895	0.8107455	1	0.01518261	84.30372	0.01394484	-0.4736236
921	429.6793	425.7551	3.924236	23.81666	0.007949727	-0.02479499	0.01452468	0.9212227	0.8044582	1	0.01519653	87.19132	0.01443454	-0.3147478
922	429.0985	424.9754	4.123083	23.25835	0.008053053	-0.05500098	0.01374373	0.923782	0.8068901	1	0.01487811	86.07259	0.01366389	-0.7216276
923	429.6827	425.7962	3.886492	26.46319	0.007501868	-0.04204016	0.01469189	0.9090979	0.7932134	1	0.01484699	92.39661	0.01457048	-0.4624772
924	428.1202	424.4683	3.651904	21.44815	0.008413286	-0.01810867	0.01549107	0.932072	0.8149364	1	0.01614502	82.38721	0.01541959	-0.2665862
925	429.4049	425.6804	3.724495	30.21623	0.006962416	-0.003458519	0.01528396	0.8919905	0.777956	1	0.01458858	99.55555	0.01510566	-0.03202051
926	429.0227	425.5238	3.498896	27.79995	0.007298384	-0.0559425	0.01610523	0.9029887	0.7876941	1	0.01533246	94.9727	0.01595366	-0.5766598
927	423.714	419.9027	3.811298	27.68138	0.007315888	0.06446325	0.0141965	0.90353	0.7881797	1	0.0144125	94.74546	0.01406438	0.6682209
928	428.9587	425.547	3.411694	33.13212	0.006602393	0.01192915	0.0164021	0.8788172	0.7665634	1	0.01471687	104.9842	0.01616123	0.09843929
929	428.9311	426.0128	2.918357	40.74415	0.00583374	-0.04146789	0.01859844	0.8450658	0.7383046	1	0.01473082	118.8169	0.01815199	-0.2676484
930	428.6523	425.8649	2.787457	43.26932	0.005619666	0.002918322	0.01906998	0.8340927	0.7293156	1	0.01464014	123.3431	0.01854507	0.01759008
931	427.1535	425.2552	1.89829	62.47777	0.004391089	-0.007021684	0.02342211	0.754292	0.6652822	1	0.01434215	157.8531	0.02200806	-0.02857735
932	427.6208	425.3512	2.269613	47.57528	0.005289828	-0.01612146	0.02132274	0.8156453	0.7143483	1	0.01501956	131.034	0.02059805	-0.08744802
933	427.6539	423.9712	3.682767	40.44091	0.005860617	-0.0279523	0.01570122	0.8463912	0.7393957	1	0.01356605	118.272	0.01533074	-0.1819707
934	428.5934	425.6999	2.893475	47.66513	0.005283363	-0.007324016	0.01884513	0.8152639	0.7140404	1	0.01411139	131.1943	0.01820199	-0.03964583
935	424.5085	422.2248	2.283758	34.70045	0.006425903	-0.03839865	0.02090183	0.8717841	0.760579	1	0.01638982	107.8677	0.02055822	-0.2994843
936	427.153	424.7142	2.438842	45.3742	0.005453342	0.03767643	0.02016075	0.8250335	0.7219457	1	0.01482858	127.105	0.01954356	0.2153351
937	427.9473	425.5962	2.351043	55.08391	0.004798035	-0.00378954	0.02122724	0.7842623	0.6891627	1	0.01427228	144.4648	0.02023927	-0.01756549
938	427.8033	423.5011	4.302207	26.51005	0.007494498	-0.04997238	0.01313263	0.9088835	0.7930182	1	0.01403014	92.48747	0.0130236	-0.5484448
939	426.2757	422.2741	4.001556	24.3723	0.007850169	-0.09671756	0.01389168	0.9186754	0.8020596	1	0.01476835	88.2971	0.01379981	-1.189278
940	428.9194	425.5187	3.400686	30.07262	0.006981351	0.00706673	0.01642413	0.8926423	0.7785268	1	0.01514349	99.28553	0.01623483	0.06582414
941	429.051	426.1012	2.949823	40.091	0.005891963	-0.03468548	0.01846839	0.8479226	0.7406578	1	0.01475229	117.6428	0.01804127	-0.2280778
942	425.8539	423.2476	2.606255	62.22477	0.004403986	-0.07291904	0.02041533	0.7553028	0.6660863	1	0.01340961	157.3909	0.01919293	-0.2979971
943	428.1622	425.2828	2.879362	37.70217	0.006116059	-0.0656833	0.01857867	0.8584353	0.7493707	1	0.01507503	113.3323	0.01820634	-0.4639806
944	429.5213	425.9833	3.538023	33.06691	0.006609973	-0.04409153	0.01608369	0.8791104	0.7668143	1	0.01458168	104.8638	0.01584864	-0.3647257
945	428.7916	425.695	3.096598	32.83515	0.006637076	-0.008455745	0.01769849	0.8801532	0.7677074	1	0.01532751	104.4356	0.01744428	-0.07055462
946	429.494	426.1908	3.30314	34.36502	0.006462742	-0.01353226	0.01697049	0.8732851	0.7618511	1	0.01481053	107.2528	0.016698	-0.1067929
947	429.54	426.2487	3.291344	34.36502	0.006462742	-0.02497532	0.01704023	0.8732851	0.7618511	1	0.01484093	107.2528	0.01676662	-0.1970985
948	429.5828	426.0674	3.515396	28.61932	0.007180145	-0.02648264	0.016103	0.899252	0.784359	1	0.0152067	96.53665	0.01593955	-0.2628602
949	428.3105	424.12	4.190469	17.17709	0.00946307	-0.02031449	0.01347594	0.9514359	0.8350935	1	0.01597021	73.2476	0.01344416	-0.4183022
950	429.3088	425.3635	3.945379	29.48596	0.007059997	-0.0201364	0.01451177	0.8953075	0.7808687	1	0.01431454	98.17953	0.01435271	-0.1923385
951	426.2717	423.5214	2.750283	39.79256	0.005918984	0.06023003	0.01847042	0.8492305	0.741737	1	0.01478689	117.1058	0.01805056	0.3994841
952	429.2239	425.4042	3.819737	32.38025	0.006691028	-0.02566289	0.01503188	0.8822023	0.7694666	1	0.014183	103.5935	0.01482329	-0.2178557
953	429.8131	426.0916	3.721552	29.04885	0.007119988	-0.02777645	0.01534556	0.897296	0.7826244	1	0.01478243	97.3523	0.01518369	-0.2704514
954	428.8127	425.4541	3.358608	38.20381	0.006067469	0.008585041	0.01672878	0.8562193	0.7475267	1	0.0142479	114.2399	0.01638295	0.05970929
955	426.8378	422.7722	4.065605	34.3777	0.00646134	-0.04459839	0.01413961	0.8732283	0.7618029	1	0.01351746	107.2761	0.01391237	-0.3518007
956	429.422	425.7145	3.707472	32.05037	0.006730793	-0.04374919	0.01543542	0.8836902	0.7707476	1	0.01441476	102.9815	0.01522661	-0.3761436
957	427.6386	424.6902	2.948414	40.11968	0.00588938	-0.08613651	0.01821593	0.847797	0.7405542	1	0.0146479	117.6944	0.01779394	-0.5659319
958	428.1119	425.3669	2.745008	52.38881	0.004964073	-0.03962142	0.0196301	0.7954138	0.6980826	1	0.01396032	139.6327	0.01880847	-0.1936661
959	428.9321	425.9133	3.018784	35.03045	0.006390122	-0.02230872	0.01807861	0.8703092	0.7593315	1	0.0152003	108.4717	0.01777453	-0.1720147
960	429.4013	425.1705	4.230866	21.45414	0.008412026	-0.0327467	0.01337267	0.9320446	0.8149093	1	0.01499941	82.39956	0.01331091	-0.4818853
961	429.3694	425.7782	3.591169	30.22434	0.00696135	-0.0546499	0.01580536	0.8919537	0.7779238	1	0.01483419	99.5708	0.01562085	-0.5058008
962	427.9046	423.4756	4.429004	16.70108	0.009602979	-0.0107644	0.01256196	0.9535599	0.8374632	1	0.01553269	72.18043	0.01253486	-0.2317911
963	429.035	425.3128	3.722198	23.10001	0.008082985	-0.04272134	0.01525654	0.9245078	0.8075839	1	0.01570467	85.75386	0.01516959	-0.5659041
964	428.6638	424.7463	3.917579	29.54279	0.007052287	0.005306931	0.01450809	0.8950492	0.7806411	1	0.01430491	98.28687	0.01434829	0.05056587
965	429.3046	425.234	4.070601	20.63771	0.00858863	-0.02337525	0.01395086	0.9357745	0.8186255	1	0.01548023	80.70521	0.01389331	-0.3639561
966	429.267	426.1859	3.081107	39.49344	0.005946335	-0.02960517	0.0179528	0.8505429	0.7428213	1	0.01461187	116.5671	0.01755178	-0.1980847
967	428.3706	424.3802	3.990345	21.76794	0.008346627	0.006698164	0.0141357	0.9306091	0.813496	1	0.01536134	83.04518	0.01406763	0.09652795
968	429.7532	426.1805	3.572677	31.55667	0.006791348	-0.02450003	0.01593557	0.8859199	0.7726734	1	0.01471217	102.0633	0.01572818	-0.2147616
969	428.4014	425.871	2.530353	49.44799	0.005158243	-0.02226931	0.02036928	0.8077257	0.7079659	1	0.01449618	134.3766	0.01961624	-0.1158205
970	428.9678	425.6554	3.312399	40.53001	0.005852692	-0.04132937	0.01709328	0.8460016	0.7390748	1	0.01414508	118.4322	0.0166879	-0.2683753
971	429.6281	426.1416	3.486493	30.69181	0.006900568	-0.01550626	0.01622317	0.8898339	0.7760725	1	0.01496323	100.4478	0.01602628	-0.1407535
972	428.2119	424.9544	3.257557	27.85891	0.007289719	-0.001729179	0.01697476	0.9027197	0.787453	1	0.01573158	95.08559	0.01681412	-0.01777521
973	429.635	425.9307	3.704316	27.88514	0.00728587	-0.01121329	0.01535672	0.9025999	0.7873457	1	0.01495908	95.13582	0.01521104	-0.1151261
974	428.6995	425.1908	3.508722	34.53944	0.006443527	0.01508517	0.0160411	0.8725044	0.7611891	1	0.01437785	107.5726	0.01578035	0.1183191
975	429.4744	425.6219	3.852517	26.09294	0.007560732	-0.05150124	0.01478882	0.9107923	0.7947602	1	0.01495422	91.67726	0.01467113	-0.5773182
976	429.1281	425.4998	3.628301	25.60075	0.007640783	-0.05150124	0.01561131	0.913046	0.7968292	1	0.01544556	90.71677	0.01549327	-0.5922814
977	429.3602	425.7971	3.563047	35.02915	0.006390262	-0.01262822	0.01600704	0.870315	0.7593364	1	0.01430309	108.4693	0.01573783	-0.09737615
978	429.0047	425.9386	3.066074	43.13436	0.00563069	-0.0340501	0.01810385	0.8346763	0.7297919	1	0.01427846	123.1017	0.01760903	-0.2059602
979	429.3975	425.7389	3.65862	31.62001	0.006783507	-0.003742613	0.0155528	0.8856336	0.7724257	1	0.01452601	102.1812	0.01534937	-0.03272476
980	429.3395	425.4715	3.867984	30.79276	0.006887607	-0.03468453	0.01483	0.8893766	0.7756741	1	0.01429288	100.6369	0.01464851	-0.313537
981	429.0636	425.1653	3.898312	21.21552	0.008462655	-0.0426949	0.0145877	0.9331355	0.8159895	1	0.01571309	81.90658	0.01452248	-0.6385289
982	429.353	425.1211	4.231854	20.58462	0.008600451	-0.02859659	0.01336031	0.9360167	0.8188691	1	0.01515947	80.59429	0.01330562	-0.4469387
983	429.6907	426.1975	3.493141	32.20587	0.00671198	-0.03419681	0.01624782	0.8829886	0.7701432	1	0.01476855	103.2701	0.01602536	-0.2922521
984	423.2864	421.3798	1.906601	48.74424	0.005206924	0.09999774	0.02122469	0.8106945	0.7103559	1	0.0148671	133.1203	0.02046407	0.5282348
985	428.3405	424.2642	4.076286	22.6909	0.008161658	0.00911341	0.0138112	0.9263826	0.8093851	1	0.01501481	84.92725	0.01373635	0.1237942
986	428.2092	424.6535	3.55566	22.59639	0.008180115	-0.03282749	0.01587541	0.9268156	0.809803	1	0.016116	84.73563	0.01579038	-0.4485588
987	428.8996	425.5792	3.320331	29.82903	0.007013751	-0.0008729111	0.016768	0.8937484	0.7794972	1	0.01533666	98.82688	0.0165787	-0.008215511
988	428.3358	424.4732	3.862575	20.70842	0.00857295	-0.05908904	0.01466162	0.9354518	0.8183013	1	0.01585518	80.85282	0.01460054	-0.9154253
989	428.993	425.0402	3.952817	23.01157	0.008099828	-0.06006489	0.0143477	0.9249131	0.8079722	1	0.01524558	85.57555	0.01426681	-0.7999388
990	427.9635	423.6282	4.33529	25.61853	0.007637855	-0.04674304	0.01300835	0.9129646	0.7967542	1	0.01409652	90.75155	0.01290981	-0.5370578
991	428.6871	425.4063	3.280727	39.15	0.005978079	0.01268775	0.01701315	0.8520518	0.7440696	1	0.01426225	115.9481	0.01664075	0.08575805
992	429.7257	425.9538	3.771867	25.71005	0.007622825	-0.02588802	0.01511121	0.9125454	0.7963685	1	0.01517828	90.93048	0.01499564	-0.2960168
993	428.7552	425.4618	3.293422	37.93395	0.006093503	-0.0630608	0.01702828	0.8574109	0.7485177	1	0.01440569	113.7518	0.01668207	-0.4422554
994	429.0789	425.8586	3.220345	31.45806	0.006803595	-0.0155176	0.01723145	0.8863656	0.7730593	1	0.01531247	101.8795	0.01700895	-0.1365572
995	429.0092	425.2225	3.786658	32.73461	0.006648914	-0.04732064	0.01514417	0.8806059	0.7680955	1	0.014191	104.2497	0.01492829	-0.3963397
996	429.3491	426.1432	3.205957	38.86758	0.006004459	-0.03135039	0.01746443	0.8532941	0.7450986	1	0.01448202	115.4387	0.01708855	-0.2136955
997	428.8257	424.8728	3.952922	31.0772	0.006851392	-0.04204062	0.01451103	0.8880885	0.7745538	1	0.01410112	101.1688	0.01432929	-0.3756597
998	428.1424	424.5119	3.63051	38.90158	0.006001269	-0.04760309	0.01584452	0.8531444	0.7449746	1	0.01379037	115.5001	0.0155028	-0.324149
999	426.2531	424.7368	1.516358	74.98387	0.003824766	-0.008799732	0.02576181	0.7055324	0.6264931	1	0.01403801	181.226	0.02352797	-0.02988353
1000	426.5064	424.6907	1.815702	68.78312	0.004089421	-0.05592508	0.02410268	0.7294189	0.6455027	1	0.01404037	169.4976	0.02233803	-0.206685
1001	423.3024	422.4743	0.8280351	83.73233	0.003494343	0.09220913	0.02790165	0.672729	0.6003042	1	0.01396409	198.3627	0.02491321	0.2817516
1002	426.5021	424.5875	1.914629	56.40644	0.004720311	-0.06941239	0.02299778	0.7788352	0.6848302	1	0.01473476	146.8436	0.02187287	-0.3138492
1003	427.0681	425.0341	2.034088	52.13295	0.004980404	-0.03806234	0.02245948	0.796479	0.698936	1	0.01495709	139.1749	0.02152919	-0.1870192
1004	427.7671	424.8525	2.914581	37.39259	0.006146475	0.03206906	0.01817445	0.8598049	0.7505128	1	0.01494716	112.7715	0.01781724	0.228746
1005	428.1922	424.5659	3.626259	22.69882	0.008160118	-0.05691989	0.01556283	0.9263463	0.8093501	1	0.01593703	84.94328	0.0154784	-0.7728046
1006	429.1119	425.3919	3.720047	23.3486	0.008036118	-0.0415099	0.0152694	0.9233683	0.8064955	1	0.01566568	86.25399	0.01517973	-0.5416808
1007	429.4607	425.647	3.81369	30.89552	0.006874472	-0.01827721	0.0150175	0.8889111	0.7752689	1	0.01436923	100.8292	0.01483217	-0.1645278
1008	428.1182	424.3205	3.797669	22.29214	0.008240264	-0.07005872	0.01485562	0.9282093	0.811153	1	0.01564699	84.11711	0.01477905	-0.9758743
1009	428.5476	424.1668	4.380747	18.0589	0.009217925	-0.01573227	0.01276668	0.9474773	0.8307758	1	0.0153416	75.19558	0.01273146	-0.2995327
1010	429.7279	426.0023	3.725592	30.49985	0.006925375	-0.02762857	0.01535287	0.890704	0.7768315	1	0.01458248	100.088	0.01516947	-0.2527868
1011	428.5794	424.9139	3.665434	35.75552	0.006313061	-0.05468066	0.01562655	0.867075	0.7566042	1	0.01404645	109.7957	0.01535044	-0.4113646
1012	428.6317	425.4657	3.165969	30.80129	0.006886514	-0.005511842	0.01738609	0.8893379	0.7756404	1	0.01547446	100.6528	0.01717317	-0.04980786
1013	429.6579	425.7595	3.898388	24.25484	0.007870952	-0.02026922	0.01461771	0.9192138	0.8025649	1	0.0151694	88.06396	0.01452231	-0.2508996
1014	429.4703	425.5487	3.921656	25.64364	0.007633724	-0.0081463	0.01451139	0.9128496	0.7966483	1	0.01488462	90.80067	0.01440117	-0.093474
1015	429.3286	425.2403	4.088286	20.76174	0.008561175	-0.04145195	0.01388555	0.9352084	0.8180572	1	0.01541925	80.96402	0.01382726	-0.6397737
1016	425.4594	422.4136	3.045804	24.67359	0.007797488	0.0006470318	0.01770584	0.9172943	0.8007677	1	0.01661693	88.89365	0.01758473	0.007823304
1017	429.3054	425.7565	3.548878	35.7318	0.006315549	-0.03768501	0.01610357	0.8671806	0.7566931	1	0.01426204	109.7525	0.01581949	-0.2837312
1018	428.5063	425.0928	3.413573	28.37987	0.007214218	0.01172418	0.01631562	0.9003434	0.78533	1	0.01534304	96.08071	0.01615359	0.1176457
1019	427.9837	424.7359	3.24782	46.95668	0.005334776	-0.02749345	0.01751261	0.818275	0.7164727	1	0.01366937	129.93	0.01693428	-0.1512915
1020	425.7727	421.2219	4.550825	12.03306	0.01136851	-0.04840212	0.01209811	0.9735882	0.8625044	1	0.01658539	60.9708	0.01208967	-1.832594
1021	429.5412	425.4016	4.139642	21.95129	0.008309022	-0.03333515	0.01371455	0.9297699	0.812674	1	0.01509666	83.42103	0.01364691	-0.4746563
1022	429.1193	424.784	4.335245	21.21141	0.008463535	-0.03443523	0.01298301	0.9331543	0.8160081	1	0.01482445	81.89807	0.01292499	-0.5151453
1023	428.9213	424.7781	4.143218	19.39076	0.008878168	-0.04915047	0.01365363	0.9414519	0.8244177	1	0.01557043	78.07322	0.01360682	-0.8394883
1024	427.0351	423.5968	3.438322	21.77544	0.00834508	-0.0419612	0.01629168	0.9305747	0.8134623	1	0.01648971	83.06058	0.01621315	-0.6044082
1025	429.0823	424.8289	4.25339	18.97504	0.008980589	-0.02554664	0.01326484	0.9433376	0.8263823	1	0.01543542	77.18282	0.01322225	-0.4508572
1026	429.3308	425.1654	4.165432	21.60854	0.008379681	-0.04549514	0.01360061	0.9313384	0.8142129	1	0.0150976	82.71761	0.01353649	-0.6625992
1027	426.4727	422.2635	4.209228	14.60552	0.01029425	-0.01352068	0.01337306	0.9627669	0.8482607	1	0.01659311	67.33341	0.01335452	-0.3631362
1028	429.5704	425.5028	4.067618	21.96063	0.008307117	-0.03152573	0.01398068	0.9297272	0.8126322	1	0.01524068	83.44016	0.01391164	-0.4486189
