Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
3227	586.0888	580.2397	5.84906	12.79905	0.01101609	-0.01210325	0.005539252	0.9704388	0.8581307	1	0.01104725	62.92137	0.005534412	-0.4094299
3228	586.3062	580.481	5.825272	12.22483	0.01127727	0.004267508	0.00517743	0.9728066	0.8613978	1	0.01080623	61.46408	0.005173601	0.1569315
3229	587.0442	581.3335	5.710726	7.529178	0.01440628	0.001954172	0.00422891	0.989998	0.8914325	1	0.01103838	48.11422	0.004228487	0.1953778
3230	587.2864	581.5893	5.697123	6.252979	0.0158127	-0.01155737	0.004110435	0.9936196	0.9010828	1	0.0114015	43.83485	0.004110267	-1.811393
3231	585.3244	579.5385	5.785898	4.519016	0.01860401	-0.006237407	0.004601117	0.9973857	0.9159213	1	0.01308428	37.25794	0.004601086	-2.38591
3232	586.2809	580.5755	5.705464	4.430041	0.01878999	-0.008107157	0.004168353	0.9975366	0.9167535	1	0.01251586	36.88917	0.004168328	-3.29107
3233	582.5773	576.8467	5.730584	4.664522	0.01831139	0.0126219	0.004442308	0.9971294	0.9145779	1	0.01275499	37.85333	0.004442271	4.396965
3234	587.8125	582.0389	5.773593	7.06382	0.01487506	-0.01254072	0.004455205	0.9913898	0.8948512	1	0.01151273	46.59795	0.004454875	-1.456501
3235	587.6881	581.9518	5.736308	7.470834	0.01446266	-0.002078707	0.00431905	0.9901766	0.8918553	1	0.01117721	47.92666	0.004318633	-0.2116082
3236	583.9296	578.1072	5.822403	5.315262	0.01715301	0.0007833858	0.005105571	0.995843	0.90881	1	0.01323449	40.40965	0.005105483	0.1884495
3237	587.665	581.8998	5.765145	5.753334	0.01648624	-0.008572972	0.004438375	0.9948555	0.9051227	1	0.01209728	42.04399	0.004438258	-1.666431
3238	587.3465	581.6612	5.685335	5.701971	0.01656043	-0.002090371	0.004110422	0.9949761	0.9055477	1	0.01166794	41.85562	0.004110319	-0.4160822
3239	587.1266	581.3957	5.730837	8.022358	0.01395432	-0.00822697	0.004255652	0.9884434	0.8879199	1	0.01089814	49.67258	0.004255083	-0.711885
3240	587.4686	581.6336	5.834969	10.07096	0.01244311	-0.006282325	0.005069896	0.9812664	0.8743351	1	0.01123256	55.70532	0.005068117	-0.3353512
3241	587.0574	581.2314	5.825992	10.03348	0.01246658	0.003383256	0.005189454	0.9814065	0.8745711	1	0.01137495	55.60042	0.00518766	0.181959
3242	587.6659	581.847	5.818869	9.350039	0.01291873	-0.008912043	0.004810507	0.9839086	0.8789505	1	0.0111486	53.65445	0.004809261	-0.5538392
3243	587.2196	581.4227	5.796847	8.875195	0.01326266	0.006385124	0.004811576	0.9855839	0.8820835	1	0.01129728	52.26307	0.004810577	0.4429154
3244	586.6015	580.753	5.848473	8.485784	0.01356569	-0.01661219	0.005189779	0.9869148	0.8847133	1	0.01186616	51.09562	0.005188891	-1.269538
3245	586.4023	580.7543	5.647988	5.914299	0.01625999	0.003200824	0.00400487	0.9944697	0.903803	1	0.0114122	42.629	0.004004748	0.5787752
3246	586.7792	581.0705	5.708681	5.033113	0.01762769	-0.0003728036	0.004218356	0.9964282	0.9112651	1	0.01219507	39.32151	0.004218302	-0.1043746
3247	587.7526	581.9798	5.772773	6.305504	0.01574656	-0.01193926	0.004458585	0.9934833	0.9006675	1	0.01184967	44.01896	0.004458396	-1.832103
3248	587.8938	582.0967	5.797077	7.572441	0.0143649	-0.01192389	0.004608056	0.9898648	0.89112	1	0.01150602	48.25285	0.004607583	-1.17648
3249	587.31	581.5932	5.716778	5.168054	0.01739583	-0.006296839	0.004218322	0.9961534	0.9100826	1	0.01211456	39.84559	0.00421826	-1.637007
3250	586.3878	580.7332	5.654591	6.61956	0.01536759	0.003045864	0.004023492	0.9926441	0.8982192	1	0.01112038	45.10447	0.004023274	0.4140703
3251	587.5567	581.8308	5.725951	7.454795	0.01447828	-0.00504682	0.004252708	0.9902255	0.8919719	1	0.01109702	47.87497	0.004252301	-0.5163267
3252	587.6153	581.8025	5.812795	8.205391	0.01379694	-0.01425105	0.004712455	0.9878472	0.886643	1	0.01140329	50.23919	0.004711759	-1.172651
3253	587.9878	582.2197	5.768066	6.661629	0.01531886	-0.001873427	0.004498199	0.9925286	0.8978956	1	0.01173945	45.24795	0.004497948	-0.2507469
3254	585.5499	579.8937	5.656186	4.232721	0.01922315	-0.002026789	0.004015791	0.9978551	0.9186292	1	0.01242547	36.05794	0.004015773	-0.9449507
3255	586.5048	580.684	5.82082	10.53901	0.01216032	0.007745078	0.005280849	0.9794942	0.8714217	1	0.01133286	57.00072	0.005278629	0.3777017
3256	585.9087	580.1	5.808723	10.53741	0.01216126	0.01324381	0.005220645	0.9795003	0.8714316	1	0.01126851	56.99635	0.005218452	0.6460493
3257	584.7651	578.956	5.809098	10.53741	0.01216126	0.008230994	0.005827511	0.9795003	0.8714316	1	0.01190545	56.99635	0.005825062	0.4015179
3258	585.3972	579.5514	5.845798	9.133304	0.01307243	-0.01334427	0.005630664	0.9846801	0.8803708	1	0.01213313	53.02359	0.005629343	-0.8710407
3259	587.5424	581.7777	5.764642	7.097484	0.01483962	0.003925213	0.004529784	0.9912917	0.8946002	1	0.01159485	46.70924	0.00452944	0.4507459
3260	586.4076	580.5965	5.811066	7.198042	0.01473523	0.006290931	0.005013775	0.9909963	0.8938541	1	0.01215559	47.04013	0.005013368	0.6987029
3261	587.8389	582.078	5.760862	6.464781	0.01555093	-0.01141895	0.004393694	0.9930628	0.8994185	1	0.01168983	44.57271	0.004393482	-1.646042
3262	584.8537	579.0082	5.845571	14.68497	0.01026549	-0.01880891	0.005812328	0.962423	0.8478395	1	0.01092396	67.52206	0.005804121	-0.5005437
3263	586.5131	580.6838	5.829267	10.45689	0.01220859	0.003313373	0.005446495	0.9798081	0.8719284	1	0.01153205	56.77536	0.005444275	0.1640945
3264	586.3783	580.6253	5.752989	7.140823	0.01479436	0.01081239	0.004535477	0.9911648	0.894278	1	0.01158443	46.85212	0.004535123	1.223792
3265	585.8186	580.006	5.812594	7.65023	0.01429135	0.009227321	0.005152056	0.9896237	0.8905602	1	0.01213506	48.50116	0.005151502	0.8892681
3266	586.1413	580.3185	5.822743	11.59206	0.01158662	-0.01098015	0.004816661	0.9753669	0.8650804	1	0.01056493	59.82307	0.004813738	-0.4457472
3267	587.9479	582.1313	5.816599	8.46815	0.01357989	-0.007924542	0.004804566	0.9869741	0.8848337	1	0.01142327	51.04216	0.00480375	-0.6083664
3268	586.7283	581.0972	5.631067	5.545191	0.01679322	-0.003500058	0.003920464	0.9953363	0.9068566	1	0.01147495	41.27542	0.003920379	-0.7504941
3269	585.9569	580.1935	5.763379	4.917939	0.01783306	-0.01662075	0.004395992	0.9966552	0.9122869	1	0.0125215	38.86865	0.004395943	-4.969082
3270	586.8448	581.1965	5.648294	6.308328	0.01574303	-0.003750145	0.003970498	0.9934759	0.9006453	1	0.01118102	44.02884	0.003970329	-0.5748175
3271	586.864	581.1473	5.716654	4.949331	0.01777638	-0.01158521	0.004195474	0.996594	0.9120072	1	0.01221314	38.9926	0.004195425	-3.40142
3272	587.3126	581.5595	5.753091	6.842433	0.01511454	0.005108207	0.00447216	0.9920244	0.8965161	1	0.01162709	45.85961	0.004471876	0.6404763
3273	586.4485	580.6099	5.838675	6.937367	0.01501045	-0.009109238	0.005139379	0.9917545	0.895799	1	0.01242131	46.17763	0.00513903	-1.104757
3274	587.1807	581.3805	5.800157	8.436864	0.01360521	0.00677937	0.004859411	0.9870791	0.8850477	1	0.01149898	50.94718	0.0048586	0.5246806
3275	586.3039	580.6408	5.663104	6.653053	0.01532876	-0.01352877	0.003982932	0.9925522	0.8979615	1	0.0110502	45.21873	0.003982711	-1.816482
3276	588.0212	582.2324	5.788796	8.114236	0.01387466	-0.003284284	0.004615612	0.9881454	0.8872772	1	0.01131725	49.95777	0.004614963	-0.2770462
3277	587.0549	581.2253	5.829656	11.05691	0.01186816	-0.004952948	0.004994191	0.9774869	0.8682679	1	0.01088778	58.40391	0.004991659	-0.220003
3278	586.4477	580.7695	5.678221	7.613131	0.01432629	-0.001001975	0.00408172	0.9897389	0.8908268	1	0.01081443	48.38289	0.00408129	-0.09764809
3279	586.6057	580.9558	5.649893	6.644156	0.01533905	-0.007482211	0.003959693	0.9925767	0.8980299	1	0.01102161	45.18841	0.003959475	-1.007931
3280	586.9556	581.248	5.707667	4.935529	0.01780123	-0.003683268	0.004195344	0.996621	0.9121301	1	0.01222148	38.93815	0.004195296	-1.090034
3281	586.398	580.5637	5.834331	6.449729	0.01556911	-0.01341405	0.004982708	0.993103	0.8995359	1	0.01245603	44.52067	0.004982471	-1.944904
3282	587.945	582.1761	5.768893	6.187165	0.01589675	-0.006116855	0.004473179	0.9937888	0.9016056	1	0.01192552	43.60308	0.004473007	-0.9848044
3283	587.8156	582.0067	5.808961	6.967555	0.0149778	-0.004671812	0.004780213	0.991668	0.8955719	1	0.01196637	46.27831	0.004779881	-0.5607078
3284	584.8597	579.0453	5.81436	14.42827	0.01035924	0.01212029	0.005504484	0.9635324	0.8492042	1	0.01067917	66.91098	0.005497164	0.332358
3285	586.6685	580.9594	5.709106	8.152604	0.01384179	-0.001140977	0.004199945	0.9880201	0.8870098	1	0.01078284	50.0764	0.004199343	-0.09524132
3286	587.9725	582.1996	5.772825	7.024576	0.01491669	-0.01057712	0.004461837	0.9915036	0.8951444	1	0.0115374	46.4679	0.004461514	-1.244901
3287	586.9747	581.1892	5.785466	9.609565	0.01274146	-0.008467286	0.004541468	0.9829705	0.8772701	1	0.01075778	54.40093	0.00454015	-0.497212
3288	586.0756	580.2309	5.8447	8.693214	0.01340177	-0.02342431	0.005014342	0.9862109	0.8833054	1	0.01159319	51.72058	0.005013389	-1.698752
3289	586.9803	581.1333	5.846971	10.68893	0.01207362	-0.01083343	0.0052708	0.9789179	0.8705015	1	0.01128163	57.41007	0.005268457	-0.5138689
3290	586.3308	580.5421	5.788687	5.019603	0.01765141	-0.006310158	0.004613921	0.9964552	0.9113844	1	0.01276262	39.26865	0.004613863	-1.780117
3291	586.7542	581.0277	5.726546	4.747501	0.01815056	-0.006735667	0.004262329	0.996978	0.913821	1	0.01243895	38.18874	0.00426229	-2.228857
3292	584.3597	578.786	5.573662	6.055706	0.0160687	0.006968475	0.003800185	0.9941209	0.9026581	1	0.01105116	43.13649	0.003800053	1.185305
3293	585.0903	579.2504	5.839933	10.83149	0.01199281	-0.01505706	0.005831717	0.9783663	0.869632	1	0.01182697	57.7969	0.005828987	-0.6959987
3294	587.0306	581.2468	5.783849	8.174699	0.01382297	-0.01717303	0.004488381	0.9879478	0.8868561	1	0.01113937	50.1446	0.004487729	-1.424892
3295	586.2647	580.4298	5.834958	7.686889	0.01425708	-0.002035865	0.005308908	0.9895094	0.8902974	1	0.01230362	48.61776	0.005308323	-0.1940654
3296	583.8789	578.1781	5.700871	7.412945	0.01451926	0.01895392	0.004338959	0.9903527	0.8922765	1	0.01122484	47.73985	0.004338555	1.964692
3297	586.8393	581.0369	5.802421	10.08436	0.01243474	-0.01064847	0.004644059	0.9812163	0.8742508	1	0.01074688	55.74278	0.00464242	-0.5668993
3298	587.4087	581.5763	5.832439	9.94104	0.01252505	-0.002180861	0.005134139	0.9817507	0.875155	1	0.01134066	55.34088	0.005132429	-0.1195041
3299	587.6132	581.8012	5.812069	9.44418	0.01285359	-0.0002898449	0.004855381	0.9835701	0.8783384	1	0.01117221	53.92633	0.00485407	-0.01764128
3300	586.6162	580.7758	5.840372	8.963707	0.01319651	-0.02065275	0.004962846	0.9852758	0.8814935	1	0.01144485	52.52503	0.00496177	-1.402642
3301	587.1919	581.4199	5.772037	6.900516	0.01505061	-0.01733888	0.004425658	0.9918597	0.8960768	1	0.011542	46.05444	0.004425365	-2.129999
3302	585.5548	579.8052	5.749589	6.429107	0.01559412	0.01253047	0.004541099	0.9931579	0.8996969	1	0.01190079	44.44927	0.004540887	1.831375
3303	587.8735	582.0656	5.807888	7.175264	0.01475869	-0.01081783	0.00470483	0.9910635	0.8940227	1	0.01178449	46.96537	0.004704454	-1.210525
3304	586.3233	580.4823	5.840969	6.967901	0.01497743	-0.01576866	0.005054678	0.991667	0.8955693	1	0.01230496	46.27946	0.005054327	-1.892319
3305	584.9145	579.1356	5.778906	8.913821	0.01323367	0.01915574	0.004910969	0.9854497	0.8818257	1	0.01140089	52.37754	0.00490993	1.316518
3306	587.1104	581.2999	5.810526	6.858874	0.01509636	0.001455155	0.004894423	0.9919779	0.8963916	1	0.01215631	45.91484	0.004894108	0.1813927
3307	584.7787	579.0694	5.709241	7.036443	0.01490406	0.01587185	0.004347351	0.9914693	0.8950556	1	0.0113836	46.50727	0.004347035	1.860555
3308	586.7136	581.0079	5.705715	6.281382	0.01577683	0.006150523	0.004243438	0.9935461	0.900858	1	0.01157134	43.9345	0.004243261	0.9529864
3309	584.6387	578.8481	5.790555	4.297641	0.01907735	-0.01107094	0.004600359	0.9977528	0.9180073	1	0.0132486	36.33351	0.004600336	-4.926577
3310	585.4513	579.886	5.565221	4.712395	0.01821809	-0.009261923	0.003723137	0.9970425	0.9141404	1	0.01164718	38.0472	0.003723104	-3.131675
3311	585.4159	579.8276	5.588235	5.399503	0.01701854	-0.01379491	0.003768106	0.9956604	0.9080895	1	0.01132499	40.72896	0.003768035	-3.178848
3312	585.0147	579.308	5.706738	4.97954	0.01772233	0.008040067	0.004272061	0.9965347	0.9117389	1	0.01230536	39.11151	0.00427201	2.320135
3313	586.8949	581.1998	5.695144	5.657029	0.01662617	0.002791128	0.004177961	0.9950805	0.905921	1	0.01178673	41.69012	0.00417786	0.5673647
3314	587.4819	581.667	5.81492	6.550909	0.01544811	-0.008168384	0.004803154	0.992831	0.8987494	1	0.01218193	44.86937	0.004802907	-1.139404
3315	586.9777	581.1464	5.831291	7.007105	0.01493533	-0.006171973	0.005047833	0.9915541	0.8952752	1	0.01227934	46.40989	0.005047473	-0.7307689
3316	587.928	582.1699	5.758127	7.097121	0.01484	-0.0004154171	0.004448565	0.9912928	0.8946029	1	0.01149058	46.70804	0.004448228	-0.0477096
3317	587.2498	581.5498	5.699972	5.640837	0.01665005	0.0001256937	0.004180892	0.9951179	0.9060559	1	0.01179933	41.63033	0.004180792	0.02574606
3318	585.6397	579.8345	5.805257	8.464268	0.01358303	0.01325345	0.005153123	0.9869871	0.8848603	1	0.01183174	51.03039	0.00515225	1.018486
3319	586.1712	580.3897	5.781472	8.551045	0.01351348	0.01325345	0.004792819	0.9866946	0.8842686	1	0.01138136	51.29302	0.004791971	0.9960934
3320	582.3921	576.5471	5.84493	14.20749	0.01044182	-0.03766913	0.005881157	0.9644824	0.8503865	1	0.01108242	66.38183	0.005873738	-1.060578
3321	587.556	581.7546	5.80136	8.10158	0.01388556	-0.01468088	0.004618625	0.9881866	0.8873655	1	0.01132539	49.91858	0.004617981	-1.242727
3322	584.863	579.0973	5.765687	10.84839	0.01198334	-0.01052772	0.004407016	0.9783006	0.8695293	1	0.01027723	57.84259	0.004404941	-0.4851629
3323	587.5298	581.7755	5.754287	6.013809	0.01612467	0.0005230232	0.004441724	0.9942252	0.9029959	1	0.0119684	42.98674	0.004441576	0.09056994
3324	587.7778	581.9678	5.810007	7.265574	0.01466634	-0.01230907	0.004710147	0.9907958	0.8933559	1	0.0117542	47.26109	0.004709748	-1.337331
3325	587.8016	582.0387	5.762938	7.90116	0.0140615	-0.007478094	0.004419656	0.9888326	0.8887732	1	0.01114872	49.29398	0.004419105	-0.6696364
3326	585.2895	579.4512	5.838329	7.139698	0.01479553	-0.004587181	0.005406424	0.9911682	0.8942864	1	0.01264839	46.84842	0.005406003	-0.5193908
3327	585.0972	579.2875	5.80969	13.43559	0.01074576	0.00398524	0.005969914	0.9677707	0.8545857	1	0.01132707	64.50427	0.005963713	0.1236529
3328	586.4829	580.7257	5.757171	7.391825	0.01454007	-0.01998948	0.004336303	0.9904167	0.8924305	1	0.01122944	47.67153	0.004335905	-2.085864
3329	585.833	580.0168	5.816145	5.491683	0.01687493	-0.01603788	0.004757452	0.9954566	0.9073076	1	0.01267136	41.07555	0.004757354	-3.529903
3330	587.8498	582.0478	5.80203	6.741085	0.01522807	-0.004828863	0.004716257	0.9923086	0.8972871	1	0.01198495	45.51774	0.004715978	-0.6278257
3331	587.7621	582.0473	5.714737	6.481289	0.01553107	-0.003618301	0.004216124	0.9930186	0.8992899	1	0.01144385	44.62972	0.004215919	-0.5182768
3332	585.2234	579.6486	5.574793	4.787611	0.01807433	0.0007761968	0.003780859	0.9969034	0.9134576	1	0.01169072	38.34982	0.003780822	0.2506628
3333	586.9758	581.163	5.812851	6.036582	0.01609418	-0.01232363	0.004748113	0.9941686	0.9028122	1	0.0123626	43.0682	0.004747951	-2.113332
3334	587.5216	581.74	5.781595	8.926794	0.01322398	-2.810893e-05	0.00459224	0.9854045	0.8817392	1	0.01102068	52.41593	0.004591262	-0.001925868
3335	586.8559	581.1536	5.702305	5.131194	0.01745826	-7.122867e-05	0.00419261	0.9962294	0.9104041	1	0.01209923	39.70311	0.00419255	-0.01889074
3336	586.8386	581.1443	5.69422	4.823134	0.0180076	-0.004424704	0.004138078	0.9968367	0.9131369	1	0.01220794	38.49193	0.004138037	-1.398747
3337	587.9576	582.1902	5.767413	7.67223	0.01427075	-0.001709578	0.004489398	0.9895551	0.8904024	1	0.01131964	48.57117	0.004488908	-0.1636766
3338	583.8308	578.0566	5.77421	14.84993	0.01020648	0.005020442	0.006371218	0.9617075	0.8469681	1	0.01140419	67.91245	0.006361876	0.1311078
3339	586.0293	580.1881	5.841209	9.211009	0.01301671	-0.007004072	0.005562621	0.9844048	0.8798598	1	0.01203387	53.25057	0.005561268	-0.4491166
3340	588.0626	582.2741	5.788505	7.90628	0.01405692	-0.007004072	0.004581439	0.9888163	0.888737	1	0.01134909	49.31003	0.004580866	-0.6262725
3341	586.8938	581.046	5.847804	10.70372	0.01206516	-0.01368096	0.005195349	0.9788609	0.8704111	1	0.01119667	57.45029	0.005193027	-0.6471866
3342	587.4712	581.6871	5.7841	6.230108	0.01584175	6.146478e-06	0.00462938	0.9936786	0.9012642	1	0.01211095	43.75444	0.004629195	0.0009723305
3343	586.4318	580.5956	5.836196	12.11829	0.0113277	-0.00111679	0.005515705	0.9732414	0.8620116	1	0.01117857	61.19047	0.005511756	-0.0417357
3344	586.8264	580.9851	5.841237	10.96702	0.01191742	-0.01354092	0.005038018	0.9778386	0.8688103	1	0.01095812	58.16252	0.005035543	-0.6110138
3345	588.0704	582.3148	5.755586	6.615758	0.01537202	-0.004607639	0.004405165	0.9926545	0.8982485	1	0.01163755	45.09148	0.004404927	-0.6272729
3346	583.4491	577.6775	5.771671	5.717403	0.01653803	-0.02936568	0.00440504	0.99494	0.9054198	1	0.01207068	41.91231	0.004404927	-5.803456
3347	587.5981	581.7952	5.802927	8.517349	0.01354036	-0.01306639	0.004638247	0.9868084	0.884498	1	0.01120746	51.19119	0.00463744	-0.9905096
3348	586.826	581.1712	5.654851	6.290268	0.01576566	-0.009072575	0.003971345	0.993523	0.9007878	1	0.01119025	43.96563	0.003971178	-1.40073
3349	587.2197	581.4561	5.76364	6.268553	0.015793	0.003813789	0.004528112	0.9935793	0.9009595	1	0.0119593	43.88952	0.004527925	0.5939858
3350	587.7459	581.9687	5.777201	8.514369	0.01354275	-0.003808326	0.004528712	0.9868185	0.8845183	1	0.01107531	51.18217	0.004527925	-0.2889137
3351	587.94	582.1622	5.777734	6.28555	0.01577159	-0.006006108	0.004528114	0.9935352	0.9008251	1	0.0119512	43.94911	0.004527925	-0.9290517
3352	586.5514	580.7154	5.836001	6.948194	0.01499872	-0.006957778	0.005131729	0.9917235	0.8957175	1	0.0124072	46.21376	0.005131378	-0.8406708
3353	587.3979	581.5672	5.830672	9.208964	0.01301817	-0.000995674	0.005144134	0.984412	0.8798732	1	0.011573	53.24461	0.005142884	-0.06387457
3354	585.5597	579.7296	5.830054	14.23982	0.01042961	0.003403102	0.005524593	0.9643435	0.8502128	1	0.01073493	66.45954	0.005517569	0.09544137
3355	585.3957	579.5804	5.815255	10.08369	0.01243516	0.009701139	0.005592863	0.9812188	0.874255	1	0.01179391	55.74092	0.005590891	0.5165343
3356	582.9477	577.1576	5.790147	6.058436	0.01606507	0.01573746	0.00500097	0.9941141	0.9026362	1	0.01267603	43.14623	0.005000796	2.673765
3357	588.0374	582.2632	5.774188	7.046225	0.01489368	-0.009586337	0.004475759	0.9914409	0.8949825	1	0.01154647	46.53969	0.004475431	-1.120021
3358	587.9363	582.18	5.756291	6.601042	0.01538919	-0.01007426	0.004375705	0.9926947	0.8983619	1	0.01160505	45.04117	0.004375471	-1.379033
3359	585.419	579.578	5.841032	7.0176	0.01492412	-0.02319465	0.004980321	0.9915238	0.8951966	1	0.01219237	46.44475	0.004979964	-2.736452
3360	587.4419	581.6353	5.806606	6.601787	0.01538832	-0.001704512	0.004800478	0.9926927	0.8983562	1	0.01215494	45.04372	0.004800222	-0.2332603
3361	586.5945	580.8471	5.747427	4.747471	0.01815062	-0.006680112	0.004363164	0.996978	0.9138213	1	0.01258524	38.18862	0.004363124	-2.210514
3362	588.0291	582.2166	5.812473	7.9128	0.0140511	-0.006923959	0.004778987	0.9887954	0.8886909	1	0.01158879	49.33046	0.004778387	-0.6179582
3363	587.5605	581.7335	5.82703	7.834416	0.01412157	-0.003888923	0.005008505	0.989045	0.8892458	1	0.01189352	49.0843	0.005007904	-0.3549904
3364	584.1698	578.3801	5.789721	12.4556	0.0111702	0.01634488	0.005895665	0.9718597	0.8600766	1	0.01147656	62.05326	0.005890996	0.5808358
3365	587.3835	581.6026	5.78092	7.671846	0.01427111	0.005651168	0.004663642	0.9895563	0.8904052	1	0.01153736	48.56995	0.004663133	0.5411103
3366	586.2265	580.3936	5.832865	9.500711	0.01281494	4.605594e-05	0.005522395	0.9833658	0.8779723	1	0.01189699	54.08899	0.005520867	0.002768752
3367	585.8593	580.0387	5.820627	11.83421	0.01146539	0.007150946	0.005608866	0.9743936	0.8636605	1	0.01134088	60.45562	0.005605188	0.2792635
3368	583.6414	577.8467	5.794721	15.26571	0.01006184	0.02028755	0.005593595	0.9598956	0.8447904	1	0.01060961	68.88868	0.005584599	0.5058682
3369	587.3148	581.6175	5.697308	5.380487	0.01704862	-0.002831193	0.004154755	0.9957019	0.9082517	1	0.01190234	40.65709	0.004154679	-0.6587131
3370	587.8745	582.0508	5.823765	8.466145	0.01358151	-0.008329127	0.004879678	0.9869808	0.8848474	1	0.0115129	51.03608	0.004878851	-0.6397572
3371	586.7245	581.0884	5.636139	5.335128	0.01712101	-0.002788953	0.003940148	0.9958003	0.9086396	1	0.01161545	40.48517	0.003940079	-0.6640768
3372	586.1931	580.4486	5.744489	4.550531	0.01853945	-0.01057213	0.004329134	0.9973312	0.9156286	1	0.01266963	37.3877	0.004329103	-3.961406
3373	586.8567	581.0416	5.81508	9.792109	0.01262094	0.007343532	0.005087343	0.9823017	0.8761011	1	0.011332	54.92039	0.005085749	0.4149277
3374	585.6766	579.8329	5.843641	13.35019	0.01078093	-0.01230656	0.005733001	0.9681311	0.8550569	1	0.01111819	64.29379	0.005727179	-0.3861623
3375	587.6609	581.9208	5.74004	5.923862	0.01624684	-0.001172109	0.004352443	0.9944464	0.9037251	1	0.0118923	42.66351	0.004352308	-0.2110526
3376	586.4519	580.6974	5.754545	8.161143	0.01383451	0.01068542	0.004538033	0.9879922	0.8869504	1	0.01120549	50.10277	0.004537378	0.8898744
3377	581.329	575.8062	5.522776	3.027393	0.02273064	-0.0103052	0.003629651	0.999301	0.9311849	1	0.01284557	30.49396	0.003629649	-14.74259
3378	587.2659	581.4719	5.794013	5.840354	0.01636277	-0.01159322	0.004602225	0.9946484	0.904407	1	0.01227234	42.36124	0.004602093	-2.166306
3379	585.483	579.91	5.572945	6.040131	0.01608944	-0.004982046	0.003750021	0.9941598	0.9027836	1	0.01098506	43.08088	0.003749893	-0.8530595
3380	586.5224	580.7111	5.811296	10.76748	0.0120289	0.008402568	0.005040056	0.9786144	0.8700217	1	0.01101148	57.62349	0.005037751	0.3929077
3381	586.8957	581.1545	5.741227	6.782867	0.01518096	0.007350414	0.004426996	0.9921919	0.8969686	1	0.01159362	45.65898	0.004426726	0.9413831
3382	588.0475	582.237	5.810545	7.858971	0.01409938	-0.006650762	0.004763831	0.988967	0.8890717	1	0.01159026	49.16154	0.004763251	-0.6028072
3383	587.7929	582.0729	5.720018	5.969396	0.01618465	-0.004920411	0.004234468	0.9943349	0.9033553	1	0.01170755	42.82744	0.004234332	-0.8685417
3384	586.2455	580.409	5.836513	6.500938	0.01550752	-0.009750635	0.005083984	0.9929659	0.8991371	1	0.01255707	44.69749	0.005083732	-1.386185
3385	586.7466	580.9207	5.825935	7.093112	0.01484421	-0.0006982028	0.005084117	0.9913045	0.8946328	1	0.01228574	46.6948	0.005083732	-0.08029473
3386	588.0079	582.2185	5.789353	6.700929	0.01527375	-0.004846235	0.004614734	0.9924201	0.8975942	1	0.01187302	45.38158	0.004614469	-0.6393534
3387	587.1631	581.3215	5.841619	8.293036	0.01372341	-0.01365312	0.005077068	0.9875581	0.8860364	1	0.01180463	50.50837	0.005076282	-1.097353
3388	586.4886	580.7851	5.703516	7.572514	0.01436482	0.006082512	0.004227378	0.9898645	0.8911194	1	0.01102048	48.25309	0.004226944	0.6001224
3389	586.8947	581.0524	5.842299	8.413526	0.01362419	-0.007885083	0.005267938	0.9871572	0.8852076	1	0.01198093	50.87622	0.00526707	-0.6139686
3390	587.3912	581.5518	5.839372	10.04056	0.01246214	-0.008872435	0.005101755	0.9813801	0.8745265	1	0.01127642	55.62024	0.005099986	-0.4765021
3391	585.5373	579.8489	5.688457	4.369357	0.01892008	0.0003859196	0.004145257	0.997637	0.9173258	1	0.01252427	36.63553	0.004145234	0.1633145
3392	588.0181	582.2221	5.796068	8.171955	0.0138253	-0.007362217	0.004631935	0.9879568	0.8868752	1	0.01131706	50.13614	0.004631263	-0.6113186
3393	586.1001	580.2525	5.847613	11.18801	0.01179737	-0.01308009	0.005605377	0.9769717	0.8674806	1	0.01150032	58.75436	0.005602405	-0.5680004
3394	587.1343	581.3705	5.763817	5.657564	0.01662539	0.0005772719	0.004501904	0.9950793	0.9059166	1	0.01223486	41.69209	0.004501795	0.117315
3395	588.092	582.3033	5.788764	7.342941	0.01458858	-0.008735554	0.004573295	0.9905641	0.8927879	1	0.01155144	47.51301	0.004572888	-0.9257826
3396	587.7749	582.0283	5.746571	6.080915	0.01603529	-0.01056188	0.004327234	0.9940578	0.9024554	1	0.01178036	43.22635	0.004327082	-1.777446
3397	587.857	582.053	5.803942	6.843861	0.01511296	-0.004595139	0.004734931	0.9920203	0.8965053	1	0.01196318	45.86441	0.004734629	-0.5758557
3398	587.5571	581.7246	5.832536	9.243186	0.01299384	-0.01164789	0.004942561	0.9842904	0.8796487	1	0.01133339	53.34429	0.004941341	-0.7414481
3399	587.8455	582.0537	5.791836	8.300937	0.01371684	-0.009621827	0.004582388	0.987532	0.8859819	1	0.01121213	50.53257	0.004581675	-0.7717201
3400	586.9945	581.153	5.841562	8.477453	0.01357239	-0.007489968	0.005250368	0.9869428	0.8847702	1	0.01193818	51.07037	0.005249473	-0.5736271
3401	588.0549	582.2632	5.791715	7.571594	0.0143657	-0.009273873	0.004588424	0.9898674	0.8911261	1	0.01148181	48.25014	0.004587953	-0.9152501
3402	587.1522	581.3523	5.799953	6.732359	0.01523796	0.002844402	0.004801194	0.9923329	0.8973538	1	0.01209631	45.48818	0.004800912	0.370987
3403	587.433	581.6082	5.824757	8.107157	0.01388075	-0.01555975	0.004817889	0.9881684	0.8873266	1	0.01156511	49.93585	0.004817215	-1.315103
