species,log10_carL,log10_cheL,log10_cheW,log10_cheD
BOTH_Thestylus_glasioui,0.6219302395654283,0.8037216579183959,0.19988825959613893,0.1961279227929092
BOTH_Urophonius_brachycentrus,0.5423095845492234,0.7293400717360954,0.27445255264429275,0.29373200453303705
BUTH_Aegaeobuthus_cyprius,0.7539127104538185,1.005094675072549,0.291701770729981,0.2762319579218336
BUTH_Aegaeobuthus_gibbosus,0.8002882581899651,1.0644579892269184,0.3717078417659261,0.37884601888318126
BUTH_Aegaeobuthus_nigrocinctus,0.8218250191086646,1.1133128392979024,0.35207525841989956,0.3222192947339193
BUTH_Alayotityus_delacruzi,0.5359124775499691,0.4318144739037552,0.29242658458961024,0.2702326985126293
BUTH_Alayotityus_juraguaensis,0.5105450102066121,0.9020028913507294,0.1931245983544616,0.15836249209524964
BUTH_Alayotityus_nanus,0.380211241711606,0.7250875897811844,0.08804562952784062,0.00784749426325906
BUTH_Alayotityus_sierramaestrae,0.541579243946581,0.7834504082427346,0.1914045786193335,0.17535037644063006
BUTH_Ananteris_ashaninka,0.3715588126073708,0.5278659081747965,-0.3010299956639812,-0.2492991846166288
BUTH_Ananteris_balzanii,0.42986158181081346,0.5452840150251063,-0.2268999289398063,-0.2367401131409224
BUTH_Ananteris_franckei,0.42598347466174674,0.5257562662495259,-0.5211548792976544,-0.6938547520912807
BUTH_Ananteris_mauryi,0.41150255924131846,0.5558671451988474,-0.4116592668055157,-0.47598142528364035
BUTH_Ananteris_platnicki,0.4310656896565186,0.5797835966168101,-0.18581853662413467,-0.1746464627288669
BUTH_Androctonus_amoreuxi,1.0125634142621425,1.2322794338742935,0.7440269474804575,0.7299742856995556
BUTH_Androctonus_australis,1.0226899084993823,1.259647865942728,0.7655999798288918,0.7188714180938524
BUTH_Androctonus_bicolor,0.9027421915384496,1.1042992418257014,0.3296206008814746,0.37455238131618857
BUTH_Androctonus_crassicauda,0.943813150582184,1.126288662096241,0.5865873046717549,0.5050460451033673
BUTH_Androctonus_gonneti,1.0863598306747482,1.2763341080560966,0.6461280356782381,0.7323937598229685
BUTH_Androctonus_hoggarensis,0.9469110782039356,1.226989906155299,0.660190482720558,0.6257081346961347
